Format Version,1.1,Take Name,push ,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.26.00.419 PM,Total Frames,176,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133333,0.338408,0.191120,-0.904730,-0.174404,-1.498395,1.193710,-0.516208,0.000586,0.048675,-0.000659,0.053843,0.784564,0.006057,0.000377,-0.030025,0.814213,-0.054732,0.000282,-0.023818,0.921765,,,,,,,,,,,,,,,,,,,,,0.025432,-0.875810,-0.394627,-0.276730,-1.269328,1.728263,-0.049014,0.000267,-0.049604,0.020154,-0.005023,0.860345,-0.027515,-0.010959,0.019442,0.950611,0.077118,-0.009195,-0.014419,0.887159,-1.999488,0.844366,0.410908,-2.067274,0.850354,0.187839,,,,,,,-2.077376,0.865615,0.325485,-1.234844,1.729956,-0.007462,-1.234369,1.729650,-0.053069,-1.338771,1.725183,-0.086512,-1.568938,1.203733,-0.505196,-1.482856,1.202771,-0.540161,-1.443378,1.174618,-0.503261,-2.186563,0.852213,0.141418,,,
17,0.141667,0.335781,0.187018,-0.904254,-0.186011,-1.496108,1.197168,-0.512972,0.000761,0.048675,-0.000659,0.053843,0.801959,0.006057,0.000377,-0.030025,0.832912,-0.054732,0.000282,-0.023818,0.925874,,,,,,,,,,,,,,,,,,,,,0.026865,-0.875415,-0.394802,-0.277592,-1.269384,1.728204,-0.049465,0.000405,-0.049604,0.020154,-0.005023,0.933660,-0.027515,-0.010959,0.019442,0.930567,0.077118,-0.009195,-0.014419,0.935306,-1.999491,0.844366,0.410907,-2.067253,0.850353,0.187830,,,,,,,-2.077384,0.865594,0.325456,-1.234793,1.729980,-0.007713,-1.234361,1.729662,-0.053333,-1.338975,1.724972,-0.087341,-1.566105,1.208766,-0.501264,-1.480678,1.205916,-0.537051,-1.441489,1.176813,-0.500611,-2.186580,0.852191,0.141439,,,
18,0.150000,0.334522,0.187282,-0.902902,-0.194395,-1.493947,1.200336,-0.509619,0.000754,0.048675,-0.000659,0.053843,0.738327,0.006057,0.000377,-0.030025,0.799206,-0.054732,0.000282,-0.023818,0.891803,,,,,,,,,,,,,,,,,,,,,0.026541,-0.875630,-0.394649,-0.277165,-1.269371,1.728232,-0.049672,0.000371,-0.049604,0.020154,-0.005023,0.862061,-0.027515,-0.010959,0.019442,0.948884,0.077118,-0.009195,-0.014419,0.884934,-1.999561,0.844345,0.410902,-2.067268,0.850346,0.187822,,,,,,,-2.077266,0.865635,0.325498,-1.234728,1.730008,-0.007974,-1.234379,1.729676,-0.053570,-1.338980,1.725013,-0.087461,-1.563729,1.212901,-0.497511,-1.478476,1.209014,-0.533696,-1.439587,1.179081,-0.497655,-2.186599,0.852207,0.141432,,,
19,0.158333,0.333455,0.188725,-0.901405,-0.201644,-1.491773,1.203458,-0.506107,0.000717,0.048675,-0.000659,0.053843,0.752548,0.006057,0.000377,-0.030025,0.814389,-0.054732,0.000282,-0.023818,0.895146,,,,,,,,,,,,,,,,,,,,,0.026278,-0.875783,-0.394560,-0.276832,-1.269343,1.728267,-0.049869,0.000369,-0.049604,0.020154,-0.005023,0.873658,-0.027515,-0.010959,0.019442,0.957205,0.077118,-0.009195,-0.014419,0.892499,-1.999564,0.844332,0.410907,-2.067268,0.850363,0.187840,,,,,,,-2.077331,0.865649,0.325496,-1.234678,1.730039,-0.008218,-1.234333,1.729702,-0.053788,-1.338996,1.725059,-0.087596,-1.561368,1.216763,-0.493644,-1.476240,1.212177,-0.530224,-1.437660,1.181427,-0.494465,-2.186572,0.852218,0.141429,,,
20,0.166667,0.332095,0.195264,-0.899390,-0.206598,-1.489761,1.206361,-0.502438,0.000462,0.048675,-0.000659,0.053843,0.854615,0.006057,0.000377,-0.030025,0.866168,-0.054732,0.000282,-0.023818,0.932871,,,,,,,,,,,,,,,,,,,,,0.025931,-0.875456,-0.395973,-0.275881,-1.269128,1.728374,-0.049952,0.000272,-0.049604,0.020154,-0.005023,0.923912,-0.027515,-0.010959,0.019442,0.949120,0.077118,-0.009195,-0.014419,0.922937,-1.999640,0.844294,0.410900,-2.067264,0.850345,0.187852,,,,,,,-2.077344,0.865612,0.325499,-1.234644,1.730048,-0.008446,-1.233927,1.729862,-0.053966,-1.338813,1.725211,-0.087443,-1.559568,1.219828,-0.489639,-1.474032,1.215377,-0.526462,-1.435680,1.183870,-0.491204,-2.186535,0.852185,0.141431,,,
21,0.175000,0.328543,0.198720,-0.898513,-0.212707,-1.487655,1.209491,-0.498544,0.000370,0.048675,-0.000659,0.053843,0.890468,0.006057,0.000377,-0.030025,0.888488,-0.054732,0.000282,-0.023818,0.943519,,,,,,,,,,,,,,,,,,,,,0.026168,-0.875354,-0.395942,-0.276225,-1.269158,1.728378,-0.050225,0.000446,-0.049604,0.020154,-0.005023,0.892197,-0.027515,-0.010959,0.019442,0.919642,0.077118,-0.009195,-0.014419,0.853929,-1.999594,0.844324,0.410905,-2.067247,0.850359,0.187829,,,,,,,-2.077334,0.865630,0.325484,-1.234618,1.730064,-0.008661,-1.233893,1.729874,-0.054149,-1.338980,1.725195,-0.087873,-1.557359,1.223338,-0.485064,-1.471941,1.218681,-0.522611,-1.433666,1.186451,-0.487948,-2.186537,0.852187,0.141400,,,
22,0.183333,0.323932,0.201998,-0.897584,-0.220470,-1.485395,1.212818,-0.494610,0.000545,0.048675,-0.000659,0.053843,0.822998,0.006057,0.000377,-0.030025,0.859482,-0.054732,0.000282,-0.023818,0.908729,,,,,,,,,,,,,,,,,,,,,0.025797,-0.875431,-0.395930,-0.276032,-1.269142,1.728409,-0.050425,0.000427,-0.049604,0.020154,-0.005023,0.895023,-0.027515,-0.010959,0.019442,0.922997,0.077118,-0.009195,-0.014419,0.861916,-1.999630,0.844323,0.410915,-2.067242,0.850346,0.187830,,,,,,,-2.077369,0.865651,0.325484,-1.234581,1.730073,-0.008885,-1.233888,1.729887,-0.054382,-1.338970,1.725267,-0.088017,-1.554633,1.227157,-0.480324,-1.469878,1.222195,-0.518712,-1.431651,1.189095,-0.484798,-2.186589,0.852196,0.141429,,,
23,0.191667,0.318420,0.208762,-0.896273,-0.227423,-1.483339,1.216035,-0.490668,0.000430,0.048675,-0.000659,0.053843,0.822998,0.006057,0.000377,-0.030025,0.859482,-0.054732,0.000282,-0.023818,0.908729,,,,,,,,,,,,,,,,,,,,,0.025571,-0.875500,-0.395965,-0.275784,-1.269101,1.728427,-0.050617,0.000401,-0.049604,0.020154,-0.005023,0.895023,-0.027515,-0.010959,0.019442,0.922997,0.077118,-0.009195,-0.014419,0.861916,-1.999531,0.844347,0.410909,-2.067237,0.850353,0.187826,,,,,,,-2.077239,0.865672,0.325520,-1.234539,1.730079,-0.009115,-1.233840,1.729899,-0.054597,-1.338938,1.725303,-0.088146,-1.552445,1.230521,-0.475419,-1.467883,1.225813,-0.514814,-1.429676,1.191767,-0.481772,-2.186543,0.852190,0.141408,,,
24,0.200000,0.312148,0.215866,-0.895049,-0.234207,-1.481327,1.219314,-0.486559,0.000370,0.048675,-0.000659,0.053843,0.862399,0.006057,0.000377,-0.030025,0.892168,-0.054732,0.000282,-0.023818,0.922798,,,,,,,,,,,,,,,,,,,,,0.025142,-0.875654,-0.395652,-0.275787,-1.269074,1.728437,-0.050839,0.000363,-0.049604,0.020154,-0.005023,0.903415,-0.027515,-0.010959,0.019442,0.926208,0.077118,-0.009195,-0.014419,0.869955,-1.999606,0.844334,0.410901,-2.067247,0.850335,0.187830,,,,,,,-2.077401,0.865617,0.325464,-1.234514,1.730073,-0.009357,-1.233827,1.729873,-0.054848,-1.338892,1.725363,-0.088317,-1.550261,1.233860,-0.470275,-1.465979,1.229500,-0.510702,-1.427733,1.194581,-0.478700,-2.186573,0.852203,0.141436,,,
25,0.208333,0.306170,0.223907,-0.893331,-0.241011,-1.479343,1.222611,-0.482314,0.000161,0.048675,-0.000659,0.053843,0.889703,0.006057,0.000377,-0.030025,0.908943,-0.054732,0.000282,-0.023818,0.924212,,,,,,,,,,,,,,,,,,,,,0.024805,-0.875698,-0.395618,-0.275725,-1.269053,1.728448,-0.051041,0.000349,-0.049604,0.020154,-0.005023,0.910160,-0.027515,-0.010959,0.019442,0.932614,0.077118,-0.009195,-0.014419,0.885170,-1.999571,0.844324,0.410883,-2.067246,0.850346,0.187834,,,,,,,-2.077300,0.865653,0.325489,-1.234491,1.730060,-0.009577,-1.233800,1.729865,-0.055069,-1.338876,1.725417,-0.088480,-1.548251,1.237179,-0.465026,-1.464018,1.233247,-0.506432,-1.425761,1.197407,-0.475485,-2.186588,0.852194,0.141411,,,
26,0.216667,0.300399,0.229974,-0.891736,-0.248353,-1.477272,1.226058,-0.478114,0.000097,0.048675,-0.000659,0.053843,0.968205,0.006057,0.000377,-0.030025,0.954098,-0.054732,0.000282,-0.023818,0.956974,,,,,,,,,,,,,,,,,,,,,0.024567,-0.875740,-0.395603,-0.275635,-1.269027,1.728456,-0.051269,0.000322,-0.049604,0.020154,-0.005023,0.914009,-0.027515,-0.010959,0.019442,0.933758,0.077118,-0.009195,-0.014419,0.890508,-1.999541,0.844320,0.410900,-2.067260,0.850338,0.187835,,,,,,,-2.077362,0.865614,0.325484,-1.234457,1.730053,-0.009831,-1.233786,1.729861,-0.055307,-1.338846,1.725454,-0.088673,-1.545939,1.240801,-0.459841,-1.462039,1.237059,-0.502248,-1.423837,1.200313,-0.472253,-2.186564,0.852201,0.141437,,,
27,0.225000,0.295346,0.234792,-0.889993,-0.256041,-1.475185,1.229504,-0.473792,0.000143,0.048675,-0.000659,0.053843,0.978344,0.006057,0.000377,-0.030025,0.946436,-0.054732,0.000282,-0.023818,0.967924,,,,,,,,,,,,,,,,,,,,,0.024251,-0.875922,-0.395435,-0.275324,-1.269000,1.728460,-0.051532,0.000272,-0.049604,0.020154,-0.005023,0.929840,-0.027515,-0.010959,0.019442,0.946438,0.077118,-0.009195,-0.014419,0.919968,-1.999519,0.844346,0.410894,-2.067221,0.850361,0.187840,,,,,,,-2.077272,0.865633,0.325475,-1.234431,1.730053,-0.010131,-1.233771,1.729849,-0.055627,-1.338802,1.725478,-0.088839,-1.543625,1.244589,-0.454614,-1.459988,1.240744,-0.497902,-1.421939,1.203176,-0.468858,-2.186612,0.852204,0.141436,,,
28,0.233333,0.291788,0.239697,-0.887713,-0.263383,-1.472993,1.232975,-0.469603,0.000202,0.048675,-0.000659,0.053843,0.952153,0.006057,0.000377,-0.030025,0.950670,-0.054732,0.000282,-0.023818,0.945778,,,,,,,,,,,,,,,,,,,,,0.023948,-0.875938,-0.395349,-0.275422,-1.268966,1.728449,-0.051828,0.000274,-0.049604,0.020154,-0.005023,0.928379,-0.027515,-0.010959,0.019442,0.944542,0.077118,-0.009195,-0.014419,0.921912,-1.999537,0.844349,0.410893,-2.067229,0.850354,0.187828,,,,,,,-2.077371,0.865608,0.325480,-1.234402,1.730018,-0.010421,-1.233732,1.729814,-0.055938,-1.338767,1.725513,-0.089124,-1.540998,1.248391,-0.449853,-1.457969,1.244462,-0.493551,-1.420011,1.206074,-0.465406,-2.186567,0.852196,0.141410,,,
29,0.241667,0.287806,0.243484,-0.885731,-0.270859,-1.470833,1.236505,-0.465513,0.000153,0.048675,-0.000659,0.053843,0.968208,0.006057,0.000377,-0.030025,0.966836,-0.054732,0.000282,-0.023818,0.950501,,,,,,,,,,,,,,,,,,,,,0.023520,-0.876105,-0.394831,-0.275672,-1.268949,1.728440,-0.052159,0.000278,-0.049604,0.020154,-0.005023,0.923458,-0.027515,-0.010959,0.019442,0.940194,0.077118,-0.009195,-0.014419,0.927836,-1.999508,0.844359,0.410901,-2.067276,0.850334,0.187828,,,,,,,,,,-1.234403,1.729999,-0.010728,-1.233708,1.729759,-0.056305,-1.338736,1.725562,-0.089442,-1.538561,1.252319,-0.445000,-1.455824,1.248199,-0.489466,-1.418115,1.209000,-0.462073,-2.186565,0.852217,0.141432,-2.246320,0.814054,0.294999
30,0.250000,0.284017,0.248088,-0.883361,-0.278316,-1.468655,1.240066,-0.461465,0.000153,0.048675,-0.000659,0.053843,0.970949,0.006057,0.000377,-0.030025,0.963896,-0.054732,0.000282,-0.023818,0.950393,,,,,,,,,,,,,,,,,,,,,0.023246,-0.876194,-0.394487,-0.275906,-1.268930,1.728427,-0.052514,0.000295,-0.049604,0.020154,-0.005023,0.914848,-0.027515,-0.010959,0.019442,0.935194,0.077118,-0.009195,-0.014419,0.928485,-1.999578,0.844319,0.410899,-2.067257,0.850346,0.187843,,,,,,,,,,-1.234390,1.729977,-0.011050,-1.233690,1.729713,-0.056684,-1.338709,1.725590,-0.089805,-1.536099,1.256237,-0.440268,-1.453683,1.251968,-0.485311,-1.416184,1.211994,-0.458816,-2.186564,0.852172,0.141416,-2.246349,0.814076,0.294987
31,0.258333,0.280053,0.252517,-0.881105,-0.285411,-1.466511,1.243628,-0.457564,0.000132,0.048675,-0.000659,0.053843,0.970949,0.006057,0.000377,-0.030025,0.963896,-0.054732,0.000282,-0.023818,0.950393,,,,,,,,,,,,,,,,,,,,,0.023078,-0.876278,-0.394204,-0.276057,-1.268923,1.728410,-0.052875,0.000289,-0.049604,0.020154,-0.005023,0.914848,-0.027515,-0.010959,0.019442,0.935194,0.077118,-0.009195,-0.014419,0.928485,-1.999540,0.844340,0.410895,-2.067237,0.850358,0.187856,,,,,,,,,,-1.234410,1.729959,-0.011403,-1.233668,1.729674,-0.057060,-1.338689,1.725596,-0.090158,-1.533657,1.260098,-0.435664,-1.451606,1.255770,-0.481340,-1.414271,1.215015,-0.455689,-2.186589,0.852197,0.141422,-2.246338,0.814049,0.294992
32,0.266667,0.276882,0.258155,-0.878302,-0.292023,-1.464348,1.247167,-0.453814,0.000161,0.048675,-0.000659,0.053843,0.971963,0.006057,0.000377,-0.030025,0.969188,-0.054732,0.000282,-0.023818,0.959678,,,,,,,,,,,,,,,,,,,,,0.022874,-0.876433,-0.393802,-0.276157,-1.268899,1.728401,-0.053255,0.000260,-0.049604,0.020154,-0.005023,0.916195,-0.027515,-0.010959,0.019442,0.933166,0.077118,-0.009195,-0.014419,0.933555,-1.999501,0.844365,0.410886,-2.067248,0.850346,0.187837,,,,,,,,,,-1.234411,1.729955,-0.011803,-1.233635,1.729639,-0.057444,-1.338650,1.725608,-0.090514,-1.531268,1.263852,-0.431376,-1.449447,1.259538,-0.477387,-1.412332,1.218112,-0.452680,-2.186560,0.852225,0.141423,-2.246320,0.814049,0.294991
33,0.275000,0.273119,0.262149,-0.876493,-0.297395,-1.462387,1.250676,-0.450049,0.000395,0.048675,-0.000659,0.053843,0.970142,0.006057,0.000377,-0.030025,0.955741,-0.054732,0.000282,-0.023818,0.953532,,,,,,,,,,,,,,,,,,,,,0.022680,-0.876485,-0.393493,-0.276448,-1.268880,1.728390,-0.053671,0.000217,-0.049604,0.020154,-0.005023,0.925175,-0.027515,-0.010959,0.019442,0.936828,0.077118,-0.009195,-0.014419,0.942639,-1.999580,0.844334,0.410918,-2.067272,0.850344,0.187839,,,,,,,,,,-1.234396,1.729938,-0.012253,-1.233631,1.729600,-0.057805,-1.338611,1.725632,-0.090953,-1.529443,1.267542,-0.426810,-1.447314,1.263283,-0.473720,-1.410418,1.221204,-0.449609,-2.186568,0.852203,0.141424,-2.246328,0.814068,0.294995
34,0.283333,0.273588,0.268504,-0.873235,-0.300860,-1.460169,1.254028,-0.446765,0.000149,0.048675,-0.000659,0.053843,0.971070,0.006057,0.000377,-0.030025,0.960857,-0.054732,0.000282,-0.023818,0.956099,,,,,,,,,,,,,,,,,,,,,0.022357,-0.876799,-0.392630,-0.276706,-1.268853,1.728379,-0.054123,0.000192,-0.049604,0.020154,-0.005023,0.947602,-0.027515,-0.010959,0.019442,0.955772,0.077118,-0.009195,-0.014419,0.952897,-1.999617,0.844325,0.410905,-2.067261,0.850341,0.187850,,,,,,,,,,-1.234374,1.729948,-0.012726,-1.233611,1.729538,-0.058243,-1.338575,1.725651,-0.091400,-1.526868,1.270817,-0.423757,-1.445159,1.266897,-0.470032,-1.408481,1.224370,-0.446505,-2.186563,0.852198,0.141432,-2.246323,0.814040,0.294984
35,0.291667,0.272762,0.275968,-0.870177,-0.303701,-1.458317,1.257310,-0.443348,0.000279,0.048675,-0.000659,0.053843,0.917612,0.006057,0.000377,-0.030025,0.931402,-0.054732,0.000282,-0.023818,0.942044,,,,,,,,,,,,,,,,,,,,,0.023235,-0.877089,-0.390644,-0.278520,-1.269069,1.728229,-0.054796,0.000346,-0.049604,0.020154,-0.005023,0.881239,-0.027515,-0.010959,0.019442,0.962404,0.077118,-0.009195,-0.014419,0.897061,-1.999546,0.844333,0.410899,-2.067266,0.850348,0.187828,,,,,,,,,,-1.234397,1.729947,-0.013174,-1.234051,1.729329,-0.058709,-1.338740,1.725411,-0.092502,-1.525326,1.273919,-0.420165,-1.443053,1.270528,-0.466437,-1.406577,1.227483,-0.443441,-2.186601,0.852182,0.141462,-2.246318,0.814053,0.295001
36,0.300000,0.276191,0.284722,-0.865952,-0.304597,-1.456255,1.260476,-0.440450,0.000406,0.048675,-0.000659,0.053843,0.880178,0.006057,0.000377,-0.030025,0.897464,-0.054732,0.000282,-0.023818,0.917486,,,,,,,,,,,,,,,,,,,,,0.023732,-0.876758,-0.391247,-0.278671,-1.268930,1.728257,-0.055197,0.000464,-0.049604,0.020154,-0.005023,0.886532,-0.027515,-0.010959,0.019442,0.914750,0.077118,-0.009195,-0.014419,0.850704,-1.999503,0.844344,0.410902,-2.067237,0.850356,0.187837,,,,,,,,,,-1.234451,1.729964,-0.013568,-1.233639,1.729409,-0.059082,-1.338716,1.725397,-0.092952,-1.523053,1.276747,-0.418111,-1.440997,1.274000,-0.462895,-1.404708,1.230679,-0.440347,-2.186580,0.852184,0.141414,-2.246334,0.814051,0.295009
37,0.308333,0.277307,0.292684,-0.862889,-0.304729,-1.454399,1.263601,-0.437492,0.000308,0.048675,-0.000659,0.053843,0.906310,0.006057,0.000377,-0.030025,0.924839,-0.054732,0.000282,-0.023818,0.937757,,,,,,,,,,,,,,,,,,,,,0.023619,-0.877004,-0.390575,-0.278850,-1.268971,1.728248,-0.055625,0.000445,-0.049604,0.020154,-0.005023,0.889794,-0.027515,-0.010959,0.019442,0.918803,0.077118,-0.009195,-0.014419,0.857601,-1.999529,0.844353,0.410892,-2.067228,0.850358,0.187854,,,,,,,,,,-1.234500,1.729984,-0.013997,-1.233690,1.729369,-0.059509,-1.338738,1.725390,-0.093376,-1.521464,1.279419,-0.415435,-1.438938,1.277532,-0.459673,-1.402788,1.233849,-0.437369,-2.186589,0.852195,0.141445,-2.246355,0.814042,0.295002
38,0.316667,0.278728,0.300591,-0.860011,-0.303870,-1.452642,1.266686,-0.434800,0.000221,0.048675,-0.000659,0.053843,0.935108,0.006057,0.000377,-0.030025,0.948473,-0.054732,0.000282,-0.023818,0.950407,,,,,,,,,,,,,,,,,,,,,0.023528,-0.877460,-0.389462,-0.278981,-1.269045,1.728233,-0.056064,0.000394,-0.049604,0.020154,-0.005023,0.900931,-0.027515,-0.010959,0.019442,0.929224,0.077118,-0.009195,-0.014419,0.874573,-1.999475,0.844368,0.410895,-2.067242,0.850338,0.187845,,,,,,,,,,-1.234588,1.730031,-0.014461,-1.233783,1.729313,-0.059953,-1.338775,1.725355,-0.093784,-1.520029,1.281971,-0.413112,-1.436961,1.281006,-0.456698,-1.400934,1.237081,-0.434590,-2.186575,0.852206,0.141421,-2.246328,0.814051,0.294976
39,0.325000,0.280297,0.308744,-0.856964,-0.302859,-1.450967,1.269694,-0.432381,0.000119,0.048675,-0.000659,0.053843,0.935108,0.006057,0.000377,-0.030025,0.948473,-0.054732,0.000282,-0.023818,0.950407,,,,,,,,,,,,,,,,,,,,,0.023562,-0.877793,-0.388656,-0.279052,-1.269117,1.728199,-0.056479,0.000305,-0.049604,0.020154,-0.005023,0.900931,-0.027515,-0.010959,0.019442,0.929224,0.077118,-0.009195,-0.014419,0.874573,-1.999561,0.844341,0.410909,-2.067252,0.850348,0.187839,,,,,,,,,,-1.234700,1.730049,-0.014920,-1.233875,1.729256,-0.060367,-1.338784,1.725292,-0.094154,-1.518794,1.284437,-0.411064,-1.434960,1.284390,-0.454006,-1.399147,1.240255,-0.432075,-2.186551,0.852191,0.141416,-2.246305,0.814081,0.295007
40,0.333333,0.284099,0.317101,-0.853698,-0.299891,-1.449376,1.272512,-0.430372,0.000234,0.048675,-0.000659,0.053843,0.978309,0.006057,0.000377,-0.030025,0.963182,-0.054732,0.000282,-0.023818,0.969220,,,,,,,,,,,,,,,,,,,,,0.023651,-0.878026,-0.387819,-0.279476,-1.269215,1.728157,-0.056954,0.000313,-0.049604,0.020154,-0.005023,0.922789,-0.027515,-0.010959,0.019442,0.945977,0.077118,-0.009195,-0.014419,0.902664,-1.999544,0.844346,0.410901,-2.067244,0.850343,0.187826,,,,,,,,,,-1.234834,1.730054,-0.015355,-1.233964,1.729183,-0.060840,-1.338849,1.725232,-0.094668,-1.517734,1.286623,-0.409845,-1.432991,1.287574,-0.451642,-1.397399,1.243338,-0.429629,-2.186541,0.852217,0.141407,-2.246349,0.814054,0.295018
41,0.341667,0.289405,0.324492,-0.850784,-0.295156,-1.447851,1.275106,-0.428637,0.000476,0.048675,-0.000659,0.053843,0.938485,0.006057,0.000377,-0.030025,0.922213,-0.054732,0.000282,-0.023818,0.964013,,,,,,,,,,,,,,,,,,,,,0.024155,-0.878225,-0.386966,-0.279990,-1.269342,1.728106,-0.057430,0.000321,-0.049604,0.020154,-0.005023,0.918482,-0.027515,-0.010959,0.019442,0.942427,0.077118,-0.009195,-0.014419,0.904698,-1.999486,0.844361,0.410900,-2.067262,0.850353,0.187857,,,,,,,,,,-1.235046,1.730083,-0.015776,-1.234059,1.729126,-0.061308,-1.338924,1.725110,-0.095207,-1.516915,1.288571,-0.409141,-1.431047,1.290491,-0.449563,-1.395605,1.246255,-0.427199,-2.186580,0.852178,0.141428,-2.246335,0.814029,0.294986
42,0.350000,0.297316,0.330358,-0.847956,-0.288856,-1.446367,1.277444,-0.427277,0.000662,0.048675,-0.000659,0.053843,0.772953,0.006057,0.000377,-0.030025,0.821994,-0.054732,0.000282,-0.023818,0.908755,,,,,,,,,,,,,,,,,,,,,0.024683,-0.878511,-0.385882,-0.280543,-1.269474,1.728053,-0.057826,0.000338,-0.049604,0.020154,-0.005023,0.905362,-0.027515,-0.010959,0.019442,0.930487,0.077118,-0.009195,-0.014419,0.910523,-1.999531,0.844351,0.410897,-2.067237,0.850343,0.187815,,,,,,,,,,-1.235229,1.730126,-0.016097,-1.234197,1.729058,-0.061698,-1.338996,1.724975,-0.095681,-1.516124,1.290301,-0.409203,-1.429033,1.293083,-0.447886,-1.393979,1.248947,-0.424726,-2.186609,0.852198,0.141439,-2.246347,0.814051,0.294986
43,0.358333,0.307877,0.334836,-0.844919,-0.281439,-1.444902,1.279491,-0.426232,0.000724,0.048675,-0.000659,0.053843,0.752168,0.006057,0.000377,-0.030025,0.809655,-0.054732,0.000282,-0.023818,0.894991,,,,,,,,,,,,,,,,,,,,,0.024802,-0.879372,-0.383287,-0.281392,-1.269788,1.727949,-0.058224,0.000343,-0.049604,0.020154,-0.005023,0.894858,-0.027515,-0.010959,0.019442,0.931714,0.077118,-0.009195,-0.014419,0.916242,-1.999617,0.844320,0.410907,-2.067243,0.850354,0.187829,,,,,,,,,,-1.235439,1.730180,-0.016422,-1.234806,1.728855,-0.062083,-1.339109,1.724812,-0.096158,-1.515269,1.291923,-0.410065,-1.427094,1.295208,-0.446371,-1.392393,1.251342,-0.422242,-2.186575,0.852189,0.141434,-2.246364,0.814048,0.295018
44,0.366667,0.324077,0.337508,-0.840334,-0.273679,-1.443146,1.281318,-0.425719,0.000163,0.048675,-0.000659,0.053843,0.967380,0.006057,0.000377,-0.030025,0.969753,-0.054732,0.000282,-0.023818,0.940750,,,,,,,,,,,,,,,,,,,,,0.025706,-0.879589,-0.382338,-0.281922,-1.269958,1.727899,-0.058534,0.000335,-0.049604,0.020154,-0.005023,0.893557,-0.027515,-0.010959,0.019442,0.937557,0.077118,-0.009195,-0.014419,0.917422,-1.999514,0.844347,0.410898,-2.067251,0.850352,0.187839,,,,,,,,,,-1.235667,1.730250,-0.016686,-1.234959,1.728820,-0.062330,-1.339235,1.724629,-0.096577,-1.513343,1.293739,-0.412476,-1.425148,1.296853,-0.445040,-1.390951,1.253364,-0.419640,-2.186581,0.852187,0.141427,-2.246305,0.814055,0.294974
45,0.375000,0.338343,0.339339,-0.836731,-0.265056,-1.441723,1.282775,-0.425067,0.000153,0.048675,-0.000659,0.053843,0.958998,0.006057,0.000377,-0.030025,0.977792,-0.054732,0.000282,-0.023818,0.948156,,,,,,,,,,,,,,,,,,,,,0.029240,-0.878573,-0.383491,-0.283177,-1.270049,1.727807,-0.058987,0.000704,-0.049604,0.020154,-0.005023,0.825037,-0.027515,-0.010959,0.019442,0.877933,0.077118,-0.009195,-0.014419,0.769204,-1.999537,0.844348,0.410912,-2.067246,0.850360,0.187848,,,,,,,,,,-1.235895,1.730329,-0.016900,-1.234721,1.728955,-0.062456,-1.339574,1.724134,-0.097632,-1.512338,1.294986,-0.414249,-1.423175,1.298285,-0.443943,-1.389660,1.255055,-0.417007,-2.186528,0.852174,0.141425,-2.246347,0.814074,0.295002
46,0.383333,0.353072,0.339987,-0.833485,-0.255051,-1.440341,1.283895,-0.424472,0.000169,0.048675,-0.000659,0.053843,0.958998,0.006057,0.000377,-0.030025,0.977792,-0.054732,0.000282,-0.023818,0.948156,,,,,,,,,,,,,,,,,,,,,0.030269,-0.878540,-0.383090,-0.283713,-1.270254,1.727768,-0.059181,0.000695,-0.049604,0.020154,-0.005023,0.825037,-0.027515,-0.010959,0.019442,0.877933,0.077118,-0.009195,-0.014419,0.769204,-1.999550,0.844338,0.410897,-2.067254,0.850346,0.187833,,,,,,,,,,-1.236173,1.730382,-0.017059,-1.234921,1.728954,-0.062564,-1.339716,1.723965,-0.097951,-1.511361,1.295822,-0.416189,-1.421205,1.299282,-0.442880,-1.388463,1.256582,-0.414346,-2.186557,0.852188,0.141435,-2.246346,0.814040,0.295010
