Format Version,1.1,Take Name,pull R1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.33.26.183 PM,Total Frames,2920,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
880,7.333333,-0.463144,-0.549281,0.533978,0.445708,-0.615427,1.313273,-0.085871,0.000287,0.048675,-0.000659,0.053843,0.947995,0.006057,0.000377,-0.030025,0.947605,-0.054732,0.000282,-0.023818,0.900532,0.551810,-0.701159,0.238763,-0.383241,-1.070861,0.749371,0.077528,0.000286,0.032971,-0.001283,0.048825,0.910516,-0.073681,0.000913,-0.020616,0.914267,0.040710,0.000371,-0.028209,0.984236,-0.116648,0.786316,0.274824,0.540899,-0.770830,1.558703,0.128614,0.000308,-0.049604,0.020154,-0.005023,0.915012,-0.027515,-0.010959,0.019442,0.966979,0.077118,-0.009195,-0.014419,0.882373,-1.080931,0.818435,0.109412,-0.676780,1.351741,-0.087198,-0.586905,1.324348,-0.085304,-0.582598,1.263739,-0.085112,-1.034065,0.721442,0.040334,-1.080931,0.818435,0.109412,-1.097588,0.708218,0.082833,-0.765024,1.566831,0.181767,-0.739741,1.557443,0.145329,-0.807719,1.551831,0.058735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,7.341667,-0.459566,-0.550467,0.533440,0.448582,-0.615875,1.313242,-0.082984,0.000284,0.048675,-0.000659,0.053843,0.935430,0.006057,0.000377,-0.030025,0.943955,-0.054732,0.000282,-0.023818,0.905659,0.550838,-0.701725,0.239715,-0.383009,-1.071502,0.749458,0.077544,0.000255,0.032971,-0.001283,0.048825,0.898919,-0.073681,0.000913,-0.020616,0.908345,0.040710,0.000371,-0.028209,0.978038,-0.117387,0.786408,0.274593,0.540723,-0.771000,1.558657,0.128473,0.000299,-0.049604,0.020154,-0.005023,0.914795,-0.027515,-0.010959,0.019442,0.969034,0.077118,-0.009195,-0.014419,0.885394,-1.081400,0.818568,0.109380,-0.677299,1.351600,-0.083681,-0.587316,1.324379,-0.082485,-0.583017,1.263756,-0.082785,-1.034790,0.721403,0.040418,-1.081400,0.818568,0.109380,-1.098321,0.708389,0.082833,-0.765219,1.566860,0.181621,-0.739908,1.557445,0.145171,-0.807867,1.551664,0.058619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,7.350000,-0.455557,-0.553164,0.531592,0.451538,-0.616321,1.313227,-0.080193,0.000209,0.048675,-0.000659,0.053843,0.956186,0.006057,0.000377,-0.030025,0.965022,-0.054732,0.000282,-0.023818,0.922395,0.551347,-0.702608,0.239486,-0.380796,-1.072118,0.749605,0.077691,0.000337,0.032971,-0.001283,0.048825,0.892389,-0.073681,0.000913,-0.020616,0.914396,0.040710,0.000371,-0.028209,0.940739,-0.118150,0.786461,0.274380,0.540588,-0.771099,1.558622,0.128372,0.000303,-0.049604,0.020154,-0.005023,0.911134,-0.027515,-0.010959,0.019442,0.967570,0.077118,-0.009195,-0.014419,0.894289,-1.081769,0.818703,0.109369,-0.677870,1.351497,-0.080251,-0.587775,1.324425,-0.079666,-0.583323,1.263766,-0.080662,-1.035496,0.721526,0.040424,-1.081769,0.818703,0.109369,-1.099085,0.708575,0.083272,-0.765348,1.566899,0.181517,-0.739999,1.557460,0.145068,-0.807943,1.551507,0.058527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,7.358333,-0.451850,-0.554092,0.530987,0.454826,-0.616659,1.313215,-0.077504,0.000235,0.048675,-0.000659,0.053843,0.946353,0.006057,0.000377,-0.030025,0.964011,-0.054732,0.000282,-0.023818,0.913465,0.551304,-0.703292,0.239285,-0.379719,-1.072565,0.749746,0.077698,0.000347,0.032971,-0.001283,0.048825,0.892726,-0.073681,0.000913,-0.020616,0.911003,0.040710,0.000371,-0.028209,0.935958,-0.118126,0.786759,0.273280,0.540718,-0.771114,1.558542,0.128277,0.000330,-0.049604,0.020154,-0.005023,0.901413,-0.027515,-0.010959,0.019442,0.957781,0.077118,-0.009195,-0.014419,0.893513,-1.082068,0.818858,0.109358,-0.678225,1.351397,-0.076876,-0.588098,1.324453,-0.077064,-0.583663,1.263804,-0.078573,-1.036055,0.721602,0.040361,-1.082068,0.818858,0.109358,-1.099566,0.708769,0.083368,-0.765392,1.566915,0.181425,-0.739981,1.557359,0.144957,-0.807964,1.551350,0.058446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,7.366667,-0.448206,-0.555583,0.530239,0.457477,-0.617008,1.313205,-0.074924,0.000272,0.048675,-0.000659,0.053843,0.934784,0.006057,0.000377,-0.030025,0.952644,-0.054732,0.000282,-0.023818,0.908310,0.551231,-0.703873,0.239017,-0.378916,-1.072927,0.749888,0.077690,0.000387,0.032971,-0.001283,0.048825,0.879969,-0.073681,0.000913,-0.020616,0.902194,0.040710,0.000371,-0.028209,0.927443,-0.118733,0.786878,0.273194,0.540453,-0.771069,1.558489,0.128212,0.000330,-0.049604,0.020154,-0.005023,0.902207,-0.027515,-0.010959,0.019442,0.957857,0.077118,-0.009195,-0.014419,0.892740,-1.082322,0.819014,0.109365,-0.678609,1.351263,-0.073691,-0.588512,1.324481,-0.074529,-0.583910,1.263880,-0.076551,-1.036484,0.721683,0.040263,-1.082322,0.819014,0.109365,-1.099967,0.708954,0.083431,-0.765344,1.566916,0.181350,-0.739932,1.557352,0.144892,-0.807927,1.551197,0.058394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,7.375000,-0.444187,-0.553019,0.534123,0.459979,-0.617559,1.313181,-0.072559,0.000513,0.048675,-0.000659,0.053843,0.856739,0.006057,0.000377,-0.030025,0.857707,-0.054732,0.000282,-0.023818,0.900430,0.550902,-0.704602,0.238581,-0.378316,-1.073190,0.750073,0.077654,0.000437,0.032971,-0.001283,0.048825,0.862694,-0.073681,0.000913,-0.020616,0.893366,0.040710,0.000371,-0.028209,0.916397,-0.118594,0.787214,0.273165,0.540009,-0.770970,1.558450,0.128239,0.000260,-0.049604,0.020154,-0.005023,0.917533,-0.027515,-0.010959,0.019442,0.969678,0.077118,-0.009195,-0.014419,0.917695,-1.082459,0.819197,0.109395,-0.678996,1.351147,-0.070575,-0.589593,1.324406,-0.072541,-0.584090,1.263979,-0.074560,-1.036806,0.721826,0.040113,-1.082459,0.819197,0.109395,-1.100294,0.709182,0.083441,-0.765204,1.566883,0.181328,-0.739820,1.557312,0.144865,-0.807880,1.551156,0.058527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,7.383333,-0.440822,-0.554390,0.533581,0.462189,-0.617693,1.313181,-0.070117,0.000504,0.048675,-0.000659,0.053843,0.856739,0.006057,0.000377,-0.030025,0.857707,-0.054732,0.000282,-0.023818,0.900430,0.549286,-0.705168,0.238484,-0.379668,-1.073312,0.750278,0.077443,0.000304,0.032971,-0.001283,0.048825,0.862694,-0.073681,0.000913,-0.020616,0.893366,0.040710,0.000371,-0.028209,0.916397,-0.118907,0.787336,0.272969,0.539863,-0.770782,1.558380,0.128234,0.000260,-0.049604,0.020154,-0.005023,0.917533,-0.027515,-0.010959,0.019442,0.969678,0.077118,-0.009195,-0.014419,0.917695,-1.082520,0.819380,0.109417,-0.679195,1.350989,-0.067600,-0.589735,1.324495,-0.070138,-0.584149,1.264049,-0.072612,-1.037058,0.722000,0.039978,-1.082520,0.819380,0.109417,-1.100363,0.709438,0.082933,-0.765015,1.566856,0.181322,-0.739629,1.557263,0.144848,-0.807696,1.551022,0.058537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,7.391667,-0.437779,-0.557417,0.531202,0.464177,-0.617744,1.313184,-0.067807,0.000467,0.048675,-0.000659,0.053843,0.854714,0.006057,0.000377,-0.030025,0.863039,-0.054732,0.000282,-0.023818,0.904152,0.548944,-0.705848,0.237853,-0.379295,-1.073400,0.750477,0.077337,0.000276,0.032971,-0.001283,0.048825,0.905661,-0.073681,0.000913,-0.020616,0.896931,0.040710,0.000371,-0.028209,0.969123,-0.118323,0.787774,0.271620,0.540032,-0.770545,1.558265,0.128235,0.000271,-0.049604,0.020154,-0.005023,0.915998,-0.027515,-0.010959,0.019442,0.969483,0.077118,-0.009195,-0.014419,0.919341,-1.082488,0.819553,0.109394,-0.679338,1.350877,-0.064861,-0.589797,1.324544,-0.067726,-0.584099,1.264123,-0.070834,-1.037255,0.722213,0.039806,-1.082488,0.819553,0.109394,-1.100465,0.709651,0.082811,-0.764748,1.566827,0.181371,-0.739418,1.557085,0.144767,-0.807460,1.550883,0.058582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,7.400000,-0.434491,-0.559181,0.530160,0.466332,-0.617739,1.313218,-0.065594,0.000485,0.048675,-0.000659,0.053843,0.866998,0.006057,0.000377,-0.030025,0.869907,-0.054732,0.000282,-0.023818,0.912981,0.548582,-0.706383,0.237322,-0.379156,-1.073373,0.750700,0.077211,0.000259,0.032971,-0.001283,0.048825,0.915703,-0.073681,0.000913,-0.020616,0.901466,0.040710,0.000371,-0.028209,0.976098,-0.118701,0.787677,0.271276,0.540263,-0.770190,1.558193,0.128468,0.000352,-0.049604,0.020154,-0.005023,0.899344,-0.027515,-0.010959,0.019442,0.968783,0.077118,-0.009195,-0.014419,0.928404,-1.082376,0.819755,0.109359,-0.679376,1.350748,-0.062143,-0.589815,1.324645,-0.065515,-0.584025,1.264250,-0.069125,-1.037304,0.722446,0.039623,-1.082376,0.819755,0.109359,-1.100450,0.709884,0.082656,-0.764403,1.566767,0.181434,-0.739001,1.557066,0.145278,-0.807171,1.550743,0.058675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,7.408333,-0.432012,-0.562178,0.527487,0.468059,-0.617632,1.313244,-0.063489,0.000468,0.048675,-0.000659,0.053843,0.870927,0.006057,0.000377,-0.030025,0.873503,-0.054732,0.000282,-0.023818,0.904243,0.548460,-0.706833,0.236724,-0.378868,-1.073247,0.750914,0.077076,0.000254,0.032971,-0.001283,0.048825,0.921056,-0.073681,0.000913,-0.020616,0.906444,0.040710,0.000371,-0.028209,0.982253,-0.119319,0.787361,0.271773,0.540338,-0.769874,1.558107,0.128596,0.000330,-0.049604,0.020154,-0.005023,0.923612,-0.027515,-0.010959,0.019442,0.946567,0.077118,-0.009195,-0.014419,0.882069,-1.082176,0.819947,0.109289,-0.679350,1.350673,-0.059697,-0.589668,1.324680,-0.063282,-0.583878,1.264371,-0.067487,-1.037247,0.722686,0.039425,-1.082176,0.819947,0.109289,-1.100328,0.710095,0.082518,-0.764190,1.566687,0.181604,-0.738644,1.557008,0.145375,-0.806794,1.550624,0.058793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,7.416667,-0.429123,-0.563585,0.526692,0.469916,-0.617446,1.313275,-0.061559,0.000485,0.048675,-0.000659,0.053843,0.865746,0.006057,0.000377,-0.030025,0.870847,-0.054732,0.000282,-0.023818,0.899865,0.548405,-0.707153,0.236012,-0.378794,-1.073019,0.751125,0.076931,0.000245,0.032971,-0.001283,0.048825,0.925123,-0.073681,0.000913,-0.020616,0.908672,0.040710,0.000371,-0.028209,0.982802,-0.119705,0.787391,0.271777,0.540207,-0.769431,1.558046,0.128740,0.000333,-0.049604,0.020154,-0.005023,0.930565,-0.027515,-0.010959,0.019442,0.942391,0.077118,-0.009195,-0.014419,0.877488,-1.081912,0.820114,0.109223,-0.679206,1.350558,-0.057326,-0.589502,1.324760,-0.061364,-0.583629,1.264497,-0.065989,-1.037057,0.722955,0.039211,-1.081912,0.820114,0.109223,-1.100098,0.710295,0.082361,-0.763751,1.566647,0.181703,-0.738186,1.556982,0.145565,-0.806366,1.550507,0.058934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,7.425000,-0.426562,-0.565843,0.525046,0.471375,-0.617176,1.313332,-0.059757,0.000505,0.048675,-0.000659,0.053843,0.856388,0.006057,0.000377,-0.030025,0.866734,-0.054732,0.000282,-0.023818,0.897779,0.548063,-0.707305,0.235857,-0.379102,-1.072729,0.751303,0.076783,0.000261,0.032971,-0.001283,0.048825,0.921073,-0.073681,0.000913,-0.020616,0.911709,0.040710,0.000371,-0.028209,0.971519,-0.119636,0.787512,0.271344,0.540263,-0.768946,1.557960,0.128887,0.000348,-0.049604,0.020154,-0.005023,0.929858,-0.027515,-0.010959,0.019442,0.937230,0.077118,-0.009195,-0.014419,0.871932,-1.081599,0.820257,0.109125,-0.678972,1.350464,-0.055181,-0.589268,1.324875,-0.059492,-0.583284,1.264650,-0.064599,-1.036798,0.723155,0.039075,-1.081599,0.820257,0.109125,-1.099798,0.710486,0.082150,-0.763270,1.566592,0.181836,-0.737682,1.556887,0.145728,-0.805897,1.550398,0.059075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,7.433333,-0.424075,-0.567771,0.523669,0.472830,-0.616850,1.313383,-0.058074,0.000446,0.048675,-0.000659,0.053843,0.877506,0.006057,0.000377,-0.030025,0.878996,-0.054732,0.000282,-0.023818,0.909020,0.547920,-0.707481,0.235361,-0.379288,-1.072355,0.751493,0.076610,0.000257,0.032971,-0.001283,0.048825,0.920555,-0.073681,0.000913,-0.020616,0.913665,0.040710,0.000371,-0.028209,0.972726,-0.119197,0.788080,0.271074,0.539667,-0.768421,1.557835,0.128879,0.000331,-0.049604,0.020154,-0.005023,0.877057,-0.027515,-0.010959,0.019442,0.947750,0.077118,-0.009195,-0.014419,0.927179,-1.081215,0.820418,0.109031,-0.678753,1.350404,-0.053150,-0.588930,1.324963,-0.057762,-0.582867,1.264775,-0.063309,-1.036439,0.723391,0.038862,-1.081215,0.820418,0.109031,-1.099419,0.710660,0.081939,-0.762695,1.566530,0.182038,-0.737202,1.556699,0.145360,-0.805363,1.550280,0.059263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,7.441667,-0.421901,-0.569171,0.522388,0.474504,-0.616425,1.313425,-0.056542,0.000463,0.048675,-0.000659,0.053843,0.877506,0.006057,0.000377,-0.030025,0.878996,-0.054732,0.000282,-0.023818,0.909020,0.548168,-0.707419,0.234478,-0.379594,-1.071869,0.751670,0.076419,0.000234,0.032971,-0.001283,0.048825,0.920555,-0.073681,0.000913,-0.020616,0.913665,0.040710,0.000371,-0.028209,0.972726,-0.118808,0.788341,0.270608,0.539606,-0.767848,1.557734,0.129100,0.000359,-0.049604,0.020154,-0.005023,0.877057,-0.027515,-0.010959,0.019442,0.947750,0.077118,-0.009195,-0.014419,0.927179,-1.080789,0.820561,0.108944,-0.678315,1.350350,-0.051276,-0.588520,1.325052,-0.056203,-0.582435,1.264864,-0.062149,-1.035897,0.723676,0.038582,-1.080789,0.820561,0.108944,-1.098928,0.710761,0.081732,-0.762079,1.566452,0.182284,-0.736637,1.556567,0.145540,-0.804822,1.550187,0.059503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,7.450000,-0.420117,-0.570584,0.521136,0.475766,-0.615981,1.313441,-0.055151,0.000424,0.048675,-0.000659,0.053843,0.866098,0.006057,0.000377,-0.030025,0.877572,-0.054732,0.000282,-0.023818,0.908786,0.547993,-0.707526,0.233642,-0.380161,-1.071296,0.751853,0.076203,0.000247,0.032971,-0.001283,0.048825,0.921872,-0.073681,0.000913,-0.020616,0.916144,0.040710,0.000371,-0.028209,0.986364,-0.119470,0.788102,0.271592,0.539314,-0.767263,1.557635,0.129356,0.000303,-0.049604,0.020154,-0.005023,0.868561,-0.027515,-0.010959,0.019442,0.941106,0.077118,-0.009195,-0.014419,0.921142,-1.080266,0.820702,0.108888,-0.677941,1.350295,-0.049618,-0.588028,1.325083,-0.054773,-0.581973,1.264940,-0.061063,-1.035330,0.723913,0.038303,-1.080266,0.820702,0.108888,-1.098303,0.710930,0.081418,-0.761494,1.566301,0.182466,-0.736046,1.556539,0.145870,-0.804246,1.550065,0.059747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,7.458333,-0.418493,-0.571117,0.520658,0.477079,-0.615461,1.313466,-0.053849,0.000449,0.048675,-0.000659,0.053843,0.882353,0.006057,0.000377,-0.030025,0.888835,-0.054732,0.000282,-0.023818,0.910675,0.547868,-0.707423,0.233242,-0.380777,-1.070634,0.752003,0.075962,0.000238,0.032971,-0.001283,0.048825,0.914681,-0.073681,0.000913,-0.020616,0.910323,0.040710,0.000371,-0.028209,0.989531,-0.119627,0.788024,0.271448,0.539466,-0.766649,1.557525,0.129664,0.000279,-0.049604,0.020154,-0.005023,0.893410,-0.027515,-0.010959,0.019442,0.954786,0.077118,-0.009195,-0.014419,0.924367,-1.079646,0.820799,0.108719,-0.677397,1.350262,-0.048038,-0.587538,1.325125,-0.053490,-0.581444,1.265004,-0.060020,-1.034611,0.724158,0.038042,-1.079646,0.820799,0.108719,-1.097652,0.711039,0.081125,-0.760936,1.566203,0.182718,-0.735398,1.556435,0.146219,-0.803611,1.549938,0.060064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,7.466667,-0.417248,-0.571658,0.520022,0.478213,-0.614898,1.313490,-0.052716,0.000420,0.048675,-0.000659,0.053843,0.872063,0.006057,0.000377,-0.030025,0.882763,-0.054732,0.000282,-0.023818,0.908251,0.548865,-0.707464,0.232409,-0.379775,-1.070006,0.752150,0.075865,0.000363,0.032971,-0.001283,0.048825,0.916366,-0.073681,0.000913,-0.020616,0.915191,0.040710,0.000371,-0.028209,0.989796,-0.119824,0.788007,0.271649,0.539345,-0.766015,1.557428,0.129966,0.000280,-0.049604,0.020154,-0.005023,0.906905,-0.027515,-0.010959,0.019442,0.953714,0.077118,-0.009195,-0.014419,0.930360,-1.079006,0.820856,0.108546,-0.676848,1.350273,-0.046681,-0.586971,1.325151,-0.052359,-0.580874,1.265038,-0.059107,-1.033909,0.724427,0.037790,-1.079006,0.820856,0.108546,-1.097096,0.711157,0.081249,-0.760318,1.566108,0.183022,-0.734748,1.556352,0.146506,-0.802978,1.549827,0.060380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,7.475000,-0.415854,-0.572116,0.519443,0.479507,-0.614288,1.313522,-0.051664,0.000396,0.048675,-0.000659,0.053843,0.885907,0.006057,0.000377,-0.030025,0.896737,-0.054732,0.000282,-0.023818,0.920111,0.548937,-0.707684,0.231220,-0.379986,-1.069306,0.752271,0.075677,0.000354,0.032971,-0.001283,0.048825,0.885383,-0.073681,0.000913,-0.020616,0.912600,0.040710,0.000371,-0.028209,0.936508,-0.119510,0.788268,0.271184,0.539269,-0.765313,1.557364,0.130317,0.000348,-0.049604,0.020154,-0.005023,0.881423,-0.027515,-0.010959,0.019442,0.941886,0.077118,-0.009195,-0.014419,0.915486,-1.078328,0.820917,0.108511,-0.676243,1.350271,-0.045375,-0.586330,1.325207,-0.051321,-0.580289,1.265082,-0.058297,-1.033241,0.724644,0.037508,-1.078328,0.820917,0.108511,-1.096341,0.711241,0.081002,-0.759559,1.566077,0.183443,-0.734054,1.556262,0.146821,-0.802323,1.549754,0.060705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,7.483333,-0.414761,-0.572558,0.518958,0.480451,-0.613651,1.313533,-0.050769,0.000418,0.048675,-0.000659,0.053843,0.876545,0.006057,0.000377,-0.030025,0.894415,-0.054732,0.000282,-0.023818,0.915738,0.548316,-0.707661,0.229966,-0.381683,-1.068418,0.752377,0.075262,0.000290,0.032971,-0.001283,0.048825,0.901395,-0.073681,0.000913,-0.020616,0.913566,0.040710,0.000371,-0.028209,0.967542,-0.119529,0.788276,0.271501,0.539093,-0.764645,1.557285,0.130676,0.000319,-0.049604,0.020154,-0.005023,0.889587,-0.027515,-0.010959,0.019442,0.953659,0.077118,-0.009195,-0.014419,0.917311,-1.077559,0.820933,0.108396,-0.675582,1.350234,-0.044293,-0.585693,1.325237,-0.050430,-0.579672,1.265121,-0.057586,-1.032349,0.724886,0.037063,-1.077559,0.820933,0.108396,-1.095346,0.711296,0.080321,-0.758834,1.565972,0.183795,-0.733429,1.556200,0.147181,-0.801666,1.549686,0.061068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,7.491667,-0.413967,-0.572995,0.518399,0.481217,-0.612965,1.313550,-0.049942,0.000373,0.048675,-0.000659,0.053843,0.890087,0.006057,0.000377,-0.030025,0.901948,-0.054732,0.000282,-0.023818,0.928392,0.548254,-0.707479,0.229795,-0.382210,-1.067589,0.752437,0.074968,0.000271,0.032971,-0.001283,0.048825,0.902849,-0.073681,0.000913,-0.020616,0.924550,0.040710,0.000371,-0.028209,0.969139,-0.118606,0.788525,0.270653,0.539358,-0.763972,1.557134,0.131035,0.000262,-0.049604,0.020154,-0.005023,0.904002,-0.027515,-0.010959,0.019442,0.959804,0.077118,-0.009195,-0.014419,0.939808,-1.076765,0.820968,0.108133,-0.674917,1.350263,-0.043319,-0.585007,1.325251,-0.049597,-0.578967,1.265129,-0.056911,-1.031475,0.725029,0.036783,-1.076765,0.820968,0.108133,-1.094524,0.711301,0.079978,-0.758163,1.565824,0.184108,-0.732756,1.555970,0.147509,-0.800995,1.549609,0.061503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,7.500000,-0.413247,-0.573515,0.517712,0.481956,-0.612190,1.313566,-0.049267,0.000427,0.048675,-0.000659,0.053843,0.867480,0.006057,0.000377,-0.030025,0.894347,-0.054732,0.000282,-0.023818,0.917972,0.547578,-0.707815,0.228941,-0.383069,-1.066737,0.752496,0.074706,0.000242,0.032971,-0.001283,0.048825,0.922663,-0.073681,0.000913,-0.020616,0.923553,0.040710,0.000371,-0.028209,0.972619,-0.119180,0.788347,0.271811,0.538910,-0.763261,1.557069,0.131529,0.000303,-0.049604,0.020154,-0.005023,0.903651,-0.027515,-0.010959,0.019442,0.952242,0.077118,-0.009195,-0.014419,0.916671,-1.075909,0.820903,0.108052,-0.674079,1.350232,-0.042522,-0.584238,1.325292,-0.048902,-0.578243,1.265167,-0.056379,-1.030658,0.725187,0.036489,-1.075909,0.820903,0.108052,-1.093646,0.711388,0.079576,-0.757436,1.565705,0.184594,-0.732000,1.555970,0.148058,-0.800346,1.549532,0.061943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,7.508333,-0.412670,-0.574325,0.516846,0.482415,-0.611404,1.313619,-0.048703,0.000388,0.048675,-0.000659,0.053843,0.867480,0.006057,0.000377,-0.030025,0.894347,-0.054732,0.000282,-0.023818,0.917972,0.547537,-0.708302,0.227534,-0.383067,-1.065803,0.752510,0.074471,0.000236,0.032971,-0.001283,0.048825,0.922663,-0.073681,0.000913,-0.020616,0.923553,0.040710,0.000371,-0.028209,0.972619,-0.119107,0.788111,0.272406,0.538971,-0.762558,1.556983,0.131944,0.000306,-0.049604,0.020154,-0.005023,0.903651,-0.027515,-0.010959,0.019442,0.952242,0.077118,-0.009195,-0.014419,0.916671,-1.074971,0.820852,0.108014,-0.673327,1.350280,-0.041877,-0.583435,1.325345,-0.048296,-0.577443,1.265226,-0.055939,-1.029812,0.725254,0.036126,-1.074971,0.820852,0.108014,-1.092634,0.711411,0.079274,-0.756752,1.565564,0.185032,-0.731298,1.555879,0.148459,-0.799620,1.549507,0.062350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
