Format Version,1.1,Take Name,pull L2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.34.54.614 PM,Total Frames,2032,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
203,1.691667,-0.413396,0.592795,-0.433996,0.537908,-0.551796,0.733393,-0.112580,0.000310,0.048675,-0.000659,0.053843,0.919085,0.006057,0.000377,-0.030025,0.927746,-0.054732,0.000282,-0.023818,0.921772,-0.152114,0.185228,0.911330,0.334708,-1.246703,1.359861,0.092776,0.001466,0.032971,-0.001283,0.048825,0.568861,-0.073681,0.000913,-0.020616,0.880197,0.040710,0.000371,-0.028209,0.456903,-0.091391,-0.931378,-0.336343,-0.105145,-0.659332,1.558424,0.161139,0.000529,-0.049604,0.020154,-0.005023,0.908814,-0.027515,-0.010959,0.019442,0.838301,0.077118,-0.009195,-0.014419,0.927978,-1.190814,1.309747,0.104241,-0.502131,0.683004,-0.127884,-0.582112,0.729866,-0.113274,-0.571147,0.787307,-0.096584,-1.277297,1.400887,0.123818,-1.190814,1.309747,0.104241,-1.271653,1.368527,0.050030,-0.610778,1.558694,0.184819,-0.628770,1.555271,0.142903,-0.738455,1.561307,0.155694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1.700000,-0.412781,0.591807,-0.436755,0.537234,-0.552876,0.733121,-0.109297,0.000282,0.048675,-0.000659,0.053843,0.920295,0.006057,0.000377,-0.030025,0.933792,-0.054732,0.000282,-0.023818,0.913652,-0.153683,0.183136,0.912267,0.332582,-1.248666,1.358537,0.090458,0.001484,0.032971,-0.001283,0.048825,0.567829,-0.073681,0.000913,-0.020616,0.866598,0.040710,0.000371,-0.028209,0.466379,-0.090279,-0.929310,-0.340624,-0.110490,-0.661158,1.558433,0.162148,0.000506,-0.049604,0.020154,-0.005023,0.877100,-0.027515,-0.010959,0.019442,0.872652,0.077118,-0.009195,-0.014419,0.853764,-1.192546,1.308729,0.101971,-0.503346,0.682476,-0.124251,-0.583165,0.729679,-0.110075,-0.572117,0.787207,-0.093566,-1.279608,1.399311,0.121464,-1.192546,1.308729,0.101971,-1.273484,1.367134,0.047687,-0.613284,1.558501,0.186669,-0.630230,1.555346,0.143772,-0.739931,1.561446,0.155943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1.708333,-0.412818,0.591166,-0.439313,0.535826,-0.554062,0.732767,-0.105968,0.000283,0.048675,-0.000659,0.053843,0.924538,0.006057,0.000377,-0.030025,0.935511,-0.054732,0.000282,-0.023818,0.928123,-0.154461,0.181143,0.912825,0.331783,-1.250374,1.357490,0.088202,0.001625,0.032971,-0.001283,0.048825,0.571719,-0.073681,0.000913,-0.020616,0.853730,0.040710,0.000371,-0.028209,0.461283,-0.089971,-0.930759,-0.336413,-0.111438,-0.662422,1.558588,0.162607,0.000556,-0.049604,0.020154,-0.005023,0.879384,-0.027515,-0.010959,0.019442,0.817777,0.077118,-0.009195,-0.014419,0.923276,-1.194186,1.307842,0.099699,-0.504681,0.681896,-0.120621,-0.584391,0.729423,-0.106764,-0.573115,0.786983,-0.090520,-1.281448,1.398063,0.119339,-1.194186,1.307842,0.099699,-1.275045,1.366035,0.045266,-0.614161,1.558798,0.186913,-0.631627,1.555366,0.144764,-0.741488,1.561600,0.156144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1.716667,-0.412564,0.590437,-0.441731,0.534836,-0.555354,0.732506,-0.102651,0.000259,0.048675,-0.000659,0.053843,0.924172,0.006057,0.000377,-0.030025,0.938591,-0.054732,0.000282,-0.023818,0.924886,-0.156851,0.177670,0.913265,0.331329,-1.251967,1.356536,0.085714,0.001569,0.032971,-0.001283,0.048825,0.530535,-0.073681,0.000913,-0.020616,0.829887,0.040710,0.000371,-0.028209,0.420586,-0.088449,-0.928910,-0.340115,-0.116728,-0.664347,1.558615,0.163606,0.000423,-0.049604,0.020154,-0.005023,0.870731,-0.027515,-0.010959,0.019442,0.867294,0.077118,-0.009195,-0.014419,0.844831,-1.195715,1.307012,0.097315,-0.506113,0.681407,-0.117011,-0.585674,0.729234,-0.103494,-0.574279,0.786878,-0.087448,-1.283388,1.396855,0.116746,-1.195715,1.307012,0.097315,-1.276395,1.365266,0.042814,-0.616781,1.558678,0.188625,-0.633196,1.555470,0.145784,-0.743038,1.561694,0.156370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1.725000,-0.412187,0.590565,-0.443536,0.533489,-0.556712,0.732146,-0.099304,0.000299,0.048675,-0.000659,0.053843,0.923274,0.006057,0.000377,-0.030025,0.928681,-0.054732,0.000282,-0.023818,0.923946,-0.158091,0.174028,0.913591,0.331773,-1.253335,1.355861,0.083290,0.001638,0.032971,-0.001283,0.048825,0.558818,-0.073681,0.000913,-0.020616,0.789494,0.040710,0.000371,-0.028209,0.423503,-0.087998,-0.930115,-0.336672,-0.117446,-0.665759,1.558753,0.164061,0.000536,-0.049604,0.020154,-0.005023,0.870775,-0.027515,-0.010959,0.019442,0.877507,0.077118,-0.009195,-0.014419,0.849997,-1.197130,1.306358,0.094843,-0.507668,0.680820,-0.113522,-0.587003,0.729024,-0.100130,-0.575465,0.786594,-0.084261,-1.284966,1.395962,0.114356,-1.197130,1.306358,0.094843,-1.277455,1.364731,0.040359,-0.617778,1.558954,0.188961,-0.634786,1.555513,0.146648,-0.744724,1.561792,0.156575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.733333,-0.412365,0.590228,-0.445268,0.532281,-0.558119,0.731872,-0.095966,0.000290,0.048675,-0.000659,0.053843,0.923605,0.006057,0.000377,-0.030025,0.936408,-0.054732,0.000282,-0.023818,0.922309,-0.160926,0.172022,0.913827,0.330805,-1.254176,1.355080,0.080840,0.001413,0.032971,-0.001283,0.048825,0.544826,-0.073681,0.000913,-0.020616,0.868548,0.040710,0.000371,-0.028209,0.526742,-0.087000,-0.929349,-0.337808,-0.120945,-0.667478,1.558801,0.164875,0.000523,-0.049604,0.020154,-0.005023,0.876476,-0.027515,-0.010959,0.019442,0.859128,0.077118,-0.009195,-0.014419,0.872350,-1.197566,1.305468,0.092637,-0.509183,0.680397,-0.109987,-0.588471,0.728808,-0.096791,-0.576705,0.786411,-0.081121,-1.286330,1.395267,0.111981,-1.197566,1.305468,0.092637,-1.278468,1.364361,0.037929,-0.619811,1.558954,0.190216,-0.636312,1.555564,0.147548,-0.746309,1.561885,0.156853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1.741667,-0.412804,0.590231,-0.447013,0.530472,-0.559625,0.731527,-0.092648,0.000282,0.048675,-0.000659,0.053843,0.927785,0.006057,0.000377,-0.030025,0.932591,-0.054732,0.000282,-0.023818,0.927767,-0.162122,0.166837,0.912969,0.335216,-1.255657,1.354862,0.078415,0.001670,0.032971,-0.001283,0.048825,0.571099,-0.073681,0.000913,-0.020616,0.756127,0.040710,0.000371,-0.028209,0.420529,-0.085794,-0.927749,-0.340593,-0.126163,-0.669525,1.558776,0.165899,0.000437,-0.049604,0.020154,-0.005023,0.896884,-0.027515,-0.010959,0.019442,0.837901,0.077118,-0.009195,-0.014419,0.937389,-1.199810,1.305098,0.090139,-0.510861,0.679824,-0.106523,-0.589943,0.728559,-0.093425,-0.578070,0.786196,-0.077998,-1.287604,1.394695,0.109411,-1.199810,1.305098,0.090139,-1.279093,1.364256,0.035379,-0.622420,1.558782,0.191913,-0.638082,1.555567,0.148635,-0.748048,1.561972,0.157101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1.750000,-0.413516,0.590429,-0.448266,0.528635,-0.561148,0.731222,-0.089330,0.000284,0.048675,-0.000659,0.053843,0.927785,0.006057,0.000377,-0.030025,0.932591,-0.054732,0.000282,-0.023818,0.927767,-0.165032,0.163847,0.911845,0.338316,-1.256339,1.354641,0.076110,0.001670,0.032971,-0.001283,0.048825,0.571099,-0.073681,0.000913,-0.020616,0.756127,0.040710,0.000371,-0.028209,0.420529,-0.085371,-0.928559,-0.338226,-0.126860,-0.671000,1.558907,0.166379,0.000532,-0.049604,0.020154,-0.005023,0.896884,-0.027515,-0.010959,0.019442,0.837901,0.077118,-0.009195,-0.014419,0.937389,-1.200109,1.304261,0.088206,-0.512538,0.679385,-0.103109,-0.591500,0.728291,-0.090045,-0.579408,0.785991,-0.074837,,,,,,,,,,-0.623650,1.559012,0.192275,-0.639589,1.555638,0.149471,-0.749761,1.562072,0.157383,,,,-1.278779,1.364999,0.031448,-1.288722,1.394360,0.106916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1.758333,-0.414321,0.590483,-0.449559,0.526844,-0.562742,0.730897,-0.086055,0.000306,0.048675,-0.000659,0.053843,0.921077,0.006057,0.000377,-0.030025,0.936538,-0.054732,0.000282,-0.023818,0.929057,,,,,,,,,,,,,,,,,,,,,-0.084503,-0.927662,-0.339563,-0.130380,-0.672879,1.558946,0.167173,0.000477,-0.049604,0.020154,-0.005023,0.882185,-0.027515,-0.010959,0.019442,0.859278,0.077118,-0.009195,-0.014419,0.859780,-1.201411,1.303666,0.086195,-0.514267,0.678893,-0.099728,-0.593072,0.728061,-0.086694,-0.580888,0.785736,-0.071743,,,,,,,,,,-0.625795,1.558973,0.193477,-0.641365,1.555690,0.150415,-0.751467,1.562175,0.157613,,,,-1.279293,1.365076,0.028947,-1.289625,1.394109,0.104568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.766667,-0.416008,0.590309,-0.451032,0.524444,-0.564345,0.730597,-0.082921,0.000314,0.048675,-0.000659,0.053843,0.921582,0.006057,0.000377,-0.030025,0.928039,-0.054732,0.000282,-0.023818,0.921047,,,,,,,,,,,,,,,,,,,,,-0.083830,-0.927857,-0.338530,-0.132100,-0.674614,1.559048,0.167802,0.000502,-0.049604,0.020154,-0.005023,0.888200,-0.027515,-0.010959,0.019442,0.860095,0.077118,-0.009195,-0.014419,0.893630,-1.202575,1.303067,0.084205,-0.515991,0.678441,-0.096441,-0.594681,0.727814,-0.083452,-0.582364,0.785534,-0.068869,,,,,,,,,,-0.627492,1.559118,0.194173,-0.643085,1.555763,0.151323,-0.753272,1.562264,0.157908,,,,-1.279652,1.365187,0.026479,-1.290430,1.393969,0.102166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1.775000,-0.418183,0.590255,-0.452016,0.521923,-0.565916,0.730303,-0.079760,0.000336,0.048675,-0.000659,0.053843,0.920954,0.006057,0.000377,-0.030025,0.926094,-0.054732,0.000282,-0.023818,0.917226,,,,,,,,,,,,,,,,,,,,,-0.082971,-0.926945,-0.339780,-0.135787,-0.676511,1.559060,0.168615,0.000507,-0.049604,0.020154,-0.005023,0.884812,-0.027515,-0.010959,0.019442,0.877395,0.077118,-0.009195,-0.014419,0.861039,-1.203662,1.302593,0.082136,-0.517669,0.678077,-0.093175,-0.596280,0.727509,-0.080160,-0.583802,0.785322,-0.065945,,,,,,,,,,-0.629686,1.559057,0.195482,-0.644853,1.555769,0.152200,-0.754986,1.562353,0.158153,,,,-1.279990,1.365327,0.024055,-1.291035,1.394008,0.100127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.783333,-0.418991,0.590353,-0.452883,0.520410,-0.567538,0.729953,-0.076667,0.000260,0.048675,-0.000659,0.053843,0.929172,0.006057,0.000377,-0.030025,0.941598,-0.054732,0.000282,-0.023818,0.934604,-0.176625,0.151842,0.907089,0.350623,-1.259066,1.353757,0.066892,0.001673,0.032971,-0.001283,0.048825,0.450730,-0.073681,0.000913,-0.020616,0.860335,0.040710,0.000371,-0.028209,0.433877,-0.082149,-0.926273,-0.340578,-0.138840,-0.678455,1.559054,0.169338,0.000500,-0.049604,0.020154,-0.005023,0.889285,-0.027515,-0.010959,0.019442,0.840407,0.077118,-0.009195,-0.014419,0.895329,-1.204572,1.302192,0.079997,-0.519357,0.677578,-0.090025,-0.597921,0.727190,-0.077004,-0.585338,0.785093,-0.062973,-1.291624,1.393991,0.097935,-1.204572,1.302192,0.079997,-1.280743,1.364837,0.022781,-0.631930,1.559004,0.196521,-0.646570,1.555754,0.153045,-0.756843,1.562399,0.158422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1.791667,-0.419191,0.590245,-0.453535,0.519804,-0.569063,0.729694,-0.073741,0.000291,0.048675,-0.000659,0.053843,0.923353,0.006057,0.000377,-0.030025,0.932809,-0.054732,0.000282,-0.023818,0.925789,,,,,,,,,,,,,,,,,,,,,-0.081819,-0.926258,-0.339777,-0.141079,-0.680255,1.559062,0.169949,0.000520,-0.049604,0.020154,-0.005023,0.881290,-0.027515,-0.010959,0.019442,0.857009,0.077118,-0.009195,-0.014419,0.871378,-1.205564,1.301710,0.078186,-0.520945,0.677258,-0.087026,-0.599424,0.726975,-0.074062,-0.586821,0.784849,-0.060135,,,,,,,,,,-0.633717,1.558999,0.197265,-0.648375,1.555711,0.153936,-0.758669,1.562474,0.158637,,,,-1.280778,1.365094,0.020445,-1.291992,1.394160,0.096267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1.800000,-0.418468,0.589144,-0.454928,0.520418,-0.570477,0.729440,-0.071102,0.000278,0.048675,-0.000659,0.053843,0.930986,0.006057,0.000377,-0.030025,0.935009,-0.054732,0.000282,-0.023818,0.925609,,,,,,,,,,,,,,,,,,,,,-0.081100,-0.925568,-0.340448,-0.144368,-0.682214,1.559071,0.170666,0.000554,-0.049604,0.020154,-0.005023,0.865804,-0.027515,-0.010959,0.019442,0.825793,0.077118,-0.009195,-0.014419,0.892625,-1.206337,1.301361,0.076113,-0.522337,0.676932,-0.084141,-0.600848,0.726764,-0.071527,-0.588246,0.784624,-0.057639,,,,,,,,,,-0.635968,1.558962,0.198432,-0.650183,1.555688,0.154668,-0.760469,1.562559,0.158869,,,,-1.280693,1.365461,0.018137,-1.292201,1.394297,0.094670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1.808333,-0.416747,0.587312,-0.457381,0.521717,-0.571676,0.729201,-0.068792,0.000278,0.048675,-0.000659,0.053843,0.923743,0.006057,0.000377,-0.030025,0.939584,-0.054732,0.000282,-0.023818,0.928241,,,,,,,,,,,,,,,,,,,,,-0.080616,-0.925978,-0.338717,-0.146069,-0.684020,1.559121,0.171158,0.000529,-0.049604,0.020154,-0.005023,0.877738,-0.027515,-0.010959,0.019442,0.861975,0.077118,-0.009195,-0.014419,0.863228,-1.206954,1.301122,0.073829,-0.523552,0.676608,-0.081397,-0.602074,0.726544,-0.069435,-0.589404,0.784450,-0.055545,,,,,,,,,,-0.637713,1.559065,0.198917,-0.652011,1.555682,0.155516,-0.762338,1.562617,0.159034,,,,-1.280324,1.366536,0.014810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.816667,-0.413089,0.584432,-0.460875,0.524777,-0.572694,0.729098,-0.066728,0.000351,0.048675,-0.000659,0.053843,0.923743,0.006057,0.000377,-0.030025,0.939584,-0.054732,0.000282,-0.023818,0.928241,,,,,,,,,,,,,,,,,,,,,-0.079805,-0.925139,-0.339910,-0.149031,-0.686071,1.559145,0.171821,0.000475,-0.049604,0.020154,-0.005023,0.877738,-0.027515,-0.010959,0.019442,0.861975,0.077118,-0.009195,-0.014419,0.863228,-1.207585,1.300175,0.071729,-0.524605,0.676381,-0.078692,-0.603010,0.726543,-0.067756,-0.590471,0.784370,-0.053737,,,,,,,,,,-0.640070,1.559031,0.199942,-0.653932,1.555715,0.156251,-0.764196,1.562687,0.159253,,,,-1.280147,1.366979,0.012719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1.825000,-0.410355,0.582035,-0.463475,0.527290,-0.573545,0.728992,-0.064851,0.000293,0.048675,-0.000659,0.053843,0.905068,0.006057,0.000377,-0.030025,0.917800,-0.054732,0.000282,-0.023818,0.913545,,,,,,,,,,,,,,,,,,,,,-0.078780,-0.924576,-0.340273,-0.152207,-0.688036,1.559154,0.172462,0.000522,-0.049604,0.020154,-0.005023,0.888621,-0.027515,-0.010959,0.019442,0.854364,0.077118,-0.009195,-0.014419,0.900625,-1.208034,1.299948,0.069655,-0.525380,0.676186,-0.076313,-0.603926,0.726475,-0.066189,-0.591332,0.784315,-0.052052,,,,,,,,,,-0.642261,1.559029,0.200944,-0.655745,1.555709,0.157032,-0.766080,1.562721,0.159383,,,,-1.279899,1.367475,0.010607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1.833333,-0.407790,0.579666,-0.465640,0.529976,-0.574297,0.728923,-0.063248,0.000290,0.048675,-0.000659,0.053843,0.920597,0.006057,0.000377,-0.030025,0.936006,-0.054732,0.000282,-0.023818,0.923390,,,,,,,,,,,,,,,,,,,,,-0.078390,-0.924505,-0.339659,-0.154198,-0.690018,1.559171,0.172928,0.000420,-0.049604,0.020154,-0.005023,0.878337,-0.027515,-0.010959,0.019442,0.834807,0.077118,-0.009195,-0.014419,0.895316,-1.208279,1.299812,0.067548,-0.526089,0.676070,-0.074252,-0.604617,0.726410,-0.064887,-0.592187,0.784292,-0.050606,,,,,,,,,,-0.644313,1.559041,0.201513,-0.657764,1.555693,0.157745,-0.767963,1.562777,0.159515,,,,-1.279499,1.368071,0.008612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1.841667,-0.404954,0.577062,-0.467320,0.533501,-0.574921,0.728897,-0.061787,0.000284,0.048675,-0.000659,0.053843,0.916994,0.006057,0.000377,-0.030025,0.932581,-0.054732,0.000282,-0.023818,0.933176,,,,,,,,,,,,,,,,,,,,,-0.077719,-0.923986,-0.339962,-0.156955,-0.691953,1.559142,0.173529,0.000500,-0.049604,0.020154,-0.005023,0.898734,-0.027515,-0.010959,0.019442,0.870644,0.077118,-0.009195,-0.014419,0.915472,-1.208435,1.299675,0.065639,-0.526566,0.676066,-0.072348,-0.605228,0.726394,-0.063755,-0.592971,0.784232,-0.049258,,,,,,,,,,-0.646448,1.558985,0.202448,-0.659549,1.555634,0.158426,-0.769841,1.562804,0.159690,,,,-1.278307,1.368321,0.006969,-1.295820,1.391902,0.074065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1.850000,-0.403111,0.575186,-0.468417,0.535955,-0.575496,0.728918,-0.060501,0.000317,0.048675,-0.000659,0.053843,0.905603,0.006057,0.000377,-0.030025,0.926637,-0.054732,0.000282,-0.023818,0.929958,-0.220109,0.107153,0.894482,0.374128,-1.260357,1.353632,0.046976,0.001376,0.032971,-0.001283,0.048825,0.559457,-0.073681,0.000913,-0.020616,0.923248,0.040710,0.000371,-0.028209,0.485034,-0.077440,-0.924319,-0.338022,-0.159305,-0.693854,1.559147,0.173930,0.000511,-0.049604,0.020154,-0.005023,0.875214,-0.027515,-0.010959,0.019442,0.856252,0.077118,-0.009195,-0.014419,0.885052,-1.208505,1.299667,0.063640,-0.527075,0.676151,-0.070746,-0.605760,0.726369,-0.062703,-0.593659,0.784238,-0.048054,-1.295294,1.392341,0.072739,-1.208505,1.299667,0.063640,-1.277385,1.369031,0.004911,-0.648364,1.559027,0.202986,-0.661455,1.555536,0.159089,-0.771735,1.562875,0.159707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1.858333,-0.401209,0.573449,-0.468898,0.538815,-0.576063,0.728948,-0.059228,0.000282,0.048675,-0.000659,0.053843,0.928060,0.006057,0.000377,-0.030025,0.934853,-0.054732,0.000282,-0.023818,0.925466,-0.222208,0.103400,0.892485,0.378686,-1.259882,1.354023,0.045287,0.001142,0.032971,-0.001283,0.048825,0.632719,-0.073681,0.000913,-0.020616,0.938616,0.040710,0.000371,-0.028209,0.572203,-0.076839,-0.923668,-0.338703,-0.161905,-0.695871,1.559112,0.174361,0.000489,-0.049604,0.020154,-0.005023,0.888631,-0.027515,-0.010959,0.019442,0.839219,0.077118,-0.009195,-0.014419,0.905698,-1.208593,1.299572,0.062035,-0.527437,0.676235,-0.069237,-0.606355,0.726419,-0.061647,-0.594397,0.784189,-0.046801,-1.294734,1.392823,0.071239,-1.208593,1.299572,0.062035,-1.276393,1.369765,0.002808,-0.650688,1.558950,0.203710,-0.663292,1.555481,0.159567,-0.773608,1.562900,0.159776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1.866667,-0.399362,0.571874,-0.469376,0.541439,-0.576509,0.728998,-0.058063,0.000305,0.048675,-0.000659,0.053843,0.925049,0.006057,0.000377,-0.030025,0.928482,-0.054732,0.000282,-0.023818,0.917912,-0.221329,0.098917,0.891493,0.382714,-1.259316,1.354399,0.043913,0.000768,0.032971,-0.001283,0.048825,0.790188,-0.073681,0.000913,-0.020616,0.912026,0.040710,0.000371,-0.028209,0.721835,-0.076246,-0.923776,-0.336796,-0.165510,-0.697869,1.559080,0.174999,0.000374,-0.049604,0.020154,-0.005023,0.922440,-0.027515,-0.010959,0.019442,0.885432,0.077118,-0.009195,-0.014419,0.911445,-1.208537,1.299597,0.060202,-0.527764,0.676359,-0.067849,-0.606767,0.726459,-0.060687,-0.594997,0.784173,-0.045653,-1.294035,1.393192,0.070769,-1.208537,1.299597,0.060202,-1.275373,1.370409,0.000882,-0.652823,1.558939,0.204509,-0.665274,1.555348,0.160643,-0.775501,1.562950,0.159835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1.875000,-0.398015,0.570859,-0.469314,0.543551,-0.576992,0.729011,-0.056931,0.000316,0.048675,-0.000659,0.053843,0.925049,0.006057,0.000377,-0.030025,0.928482,-0.054732,0.000282,-0.023818,0.917912,-0.223857,0.097941,0.889216,0.386770,-1.258599,1.354837,0.042225,0.000628,0.032971,-0.001283,0.048825,0.790188,-0.073681,0.000913,-0.020616,0.912026,0.040710,0.000371,-0.028209,0.721835,-0.075811,-0.923484,-0.336710,-0.167499,-0.699805,1.559073,0.175285,0.000499,-0.049604,0.020154,-0.005023,0.922440,-0.027515,-0.010959,0.019442,0.885432,0.077118,-0.009195,-0.014419,0.911445,-1.208374,1.299605,0.058826,-0.528141,0.676466,-0.066604,-0.607226,0.726435,-0.059705,-0.595610,0.784132,-0.044484,-1.293207,1.393894,0.069004,-1.208374,1.299605,0.058826,-1.274215,1.371011,-0.001074,-0.654889,1.558932,0.205121,-0.667125,1.555295,0.160891,-0.777382,1.562987,0.159822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
