Format Version,1.1,Take Name,sdf,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.27.24.017 PM,Total Frames,267,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
62,0.516667,-0.562974,0.736036,0.198930,-0.318964,-0.657211,0.828217,0.278437,0.000726,0.048675,-0.000659,0.053843,0.799731,0.006057,0.000377,-0.030025,0.876438,-0.054732,0.000282,-0.023818,0.821360,0.321455,-0.430232,-0.532885,0.653912,-0.064955,0.795993,0.345468,0.000185,0.032971,-0.001283,0.048825,0.976660,-0.073681,0.000913,-0.020616,0.951229,0.040710,0.000371,-0.028209,0.960698,-0.536868,-0.485627,0.087413,0.684323,-0.349947,1.736202,0.116592,0.000743,-0.049604,0.020154,-0.005023,0.746816,-0.027515,-0.010959,0.019442,0.842097,0.077118,-0.009195,-0.014419,0.856669,-0.701652,0.778397,0.251522,-0.637719,0.824515,0.301625,-0.632241,0.881759,0.282177,-0.107719,0.765288,0.372329,-0.050333,0.867084,0.321286,-0.036808,0.755606,0.342787,-0.363455,1.709028,0.071380,-0.383405,1.726859,0.109233,-0.302978,1.772682,0.169095,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,-0.562124,0.739335,0.198960,-0.312753,-0.659655,0.828052,0.275207,0.000675,0.048675,-0.000659,0.053843,0.777668,0.006057,0.000377,-0.030025,0.865589,-0.054732,0.000282,-0.023818,0.812227,0.319913,-0.432191,-0.532257,0.653888,-0.065400,0.796965,0.349646,0.000209,0.032971,-0.001283,0.048825,0.969217,-0.073681,0.000913,-0.020616,0.932171,0.040710,0.000371,-0.028209,0.959812,-0.537631,-0.485910,0.086205,0.683677,-0.348562,1.736239,0.116370,0.000776,-0.049604,0.020154,-0.005023,0.752211,-0.027515,-0.010959,0.019442,0.840706,0.077118,-0.009195,-0.014419,0.850203,-0.704205,0.778701,0.247514,-0.640394,0.824082,0.298645,-0.634356,0.881388,0.279469,-0.108238,0.766441,0.376589,-0.050608,0.867929,0.325148,-0.037349,0.756525,0.347200,-0.361961,1.709062,0.071112,-0.382075,1.726968,0.108966,-0.301646,1.772647,0.168957,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,-0.561458,0.742410,0.198797,-0.306710,-0.662174,0.827899,0.271889,0.000704,0.048675,-0.000659,0.053843,0.793851,0.006057,0.000377,-0.030025,0.884894,-0.054732,0.000282,-0.023818,0.792941,0.318737,-0.434149,-0.531502,0.653778,-0.066004,0.797922,0.353701,0.000183,0.032971,-0.001283,0.048825,0.968125,-0.073681,0.000913,-0.020616,0.939357,0.040710,0.000371,-0.028209,0.955192,-0.538246,-0.485923,0.085154,0.683315,-0.347195,1.736299,0.116153,0.000817,-0.049604,0.020154,-0.005023,0.723579,-0.027515,-0.010959,0.019442,0.817473,0.077118,-0.009195,-0.014419,0.846498,-0.706770,0.779011,0.243443,-0.643132,0.823718,0.295568,-0.636623,0.880965,0.276654,-0.108922,0.767608,0.380676,-0.051092,0.868750,0.328947,-0.037996,0.757410,0.351480,-0.360562,1.709112,0.070828,-0.380721,1.727108,0.108729,-0.300295,1.772627,0.168813,-0.217086,1.744770,0.255533,,,,,,,,,,,,,,,,,,,,,
65,0.541667,-0.561339,0.744397,0.198176,-0.302486,-0.664619,0.827640,0.268714,0.000743,0.048675,-0.000659,0.053843,0.781912,0.006057,0.000377,-0.030025,0.862633,-0.054732,0.000282,-0.023818,0.797952,0.317532,-0.435803,-0.530743,0.653882,-0.066578,0.798879,0.357709,0.000226,0.032971,-0.001283,0.048825,0.950791,-0.073681,0.000913,-0.020616,0.944849,0.040710,0.000371,-0.028209,0.934640,-0.546074,-0.487733,0.077541,0.676688,-0.345556,1.736388,0.115305,0.000452,-0.049604,0.020154,-0.005023,0.857462,-0.027515,-0.010959,0.019442,0.947795,0.077118,-0.009195,-0.014419,0.855651,-0.709126,0.778975,0.239815,-0.645874,0.823329,0.292427,-0.638845,0.880621,0.273910,-0.109479,0.768706,0.384718,-0.051569,0.869604,0.332686,-0.038686,0.758332,0.355722,-0.359098,1.709122,0.070469,-0.378477,1.727426,0.106879,-0.299130,1.772620,0.168580,-0.216270,1.744796,0.257128,,,,,,,,,,,,,,,,,,,,,
66,0.550000,-0.561407,0.746953,0.197260,-0.296601,-0.667133,0.827447,0.265383,0.000729,0.048675,-0.000659,0.053843,0.785275,0.006057,0.000377,-0.030025,0.872495,-0.054732,0.000282,-0.023818,0.795116,0.317012,-0.438256,-0.529389,0.653592,-0.067257,0.799858,0.361616,0.000217,0.032971,-0.001283,0.048825,0.955592,-0.073681,0.000913,-0.020616,0.944538,0.040710,0.000371,-0.028209,0.937353,-0.546769,-0.488426,0.076125,0.675788,-0.344209,1.736417,0.114961,0.000480,-0.049604,0.020154,-0.005023,0.855732,-0.027515,-0.010959,0.019442,0.940028,0.077118,-0.009195,-0.014419,0.844302,-0.711540,0.779127,0.235749,-0.648639,0.822940,0.289340,-0.641213,0.880276,0.271066,-0.110290,0.769831,0.388596,-0.052116,0.870458,0.336351,-0.039365,0.759288,0.359901,-0.357623,1.709156,0.070090,-0.377150,1.727495,0.106412,-0.297881,1.772605,0.168398,-0.215428,1.744653,0.256810,,,,,,,,,,,,,,,,,,,,,
67,0.558333,-0.561097,0.750092,0.195339,-0.290475,-0.669622,0.827274,0.262051,0.000805,0.048675,-0.000659,0.053843,0.785275,0.006057,0.000377,-0.030025,0.872495,-0.054732,0.000282,-0.023818,0.795116,0.317288,-0.440966,-0.527963,0.652788,-0.068072,0.800836,0.365429,0.000197,0.032971,-0.001283,0.048825,0.955592,-0.073681,0.000913,-0.020616,0.944538,0.040710,0.000371,-0.028209,0.937353,-0.547651,-0.489507,0.074402,0.674481,-0.342883,1.736471,0.114579,0.000469,-0.049604,0.020154,-0.005023,0.855732,-0.027515,-0.010959,0.019442,0.940028,0.077118,-0.009195,-0.014419,0.844302,-0.713844,0.779298,0.231756,-0.651508,0.822603,0.286188,-0.643499,0.879933,0.268222,-0.111272,0.770928,0.392272,-0.052769,0.871353,0.340019,-0.040175,0.760229,0.363996,-0.356116,1.709199,0.069660,-0.375817,1.727606,0.105890,-0.296743,1.772616,0.168204,-0.214955,1.744710,0.256688,,,,,,,,,,,,,,,,,,,,,
68,0.566667,-0.561460,0.752809,0.193881,-0.283640,-0.672096,0.827119,0.258679,0.000782,0.048675,-0.000659,0.053843,0.759945,0.006057,0.000377,-0.030025,0.853364,-0.054732,0.000282,-0.023818,0.783047,0.317957,-0.444257,-0.526146,0.651697,-0.068993,0.801775,0.369178,0.000211,0.032971,-0.001283,0.048825,0.959376,-0.073681,0.000913,-0.020616,0.948592,0.040710,0.000371,-0.028209,0.944073,-0.556172,-0.490591,0.070036,0.667149,-0.341367,1.736293,0.114357,0.000263,-0.049604,0.020154,-0.005023,0.860201,-0.027515,-0.010959,0.019442,0.943259,0.077118,-0.009195,-0.014419,0.844606,-0.716117,0.779457,0.227559,-0.654338,0.822262,0.283030,-0.645817,0.879651,0.265462,-0.112437,0.771957,0.395841,-0.053466,0.872164,0.343629,-0.041073,0.761207,0.368062,-0.353976,1.708611,0.069799,-0.374517,1.727685,0.105353,-0.295607,1.772587,0.167927,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,-0.562168,0.755685,0.191551,-0.276070,-0.674577,0.827026,0.255334,0.000761,0.048675,-0.000659,0.053843,0.767160,0.006057,0.000377,-0.030025,0.855917,-0.054732,0.000282,-0.023818,0.790105,0.318906,-0.447730,-0.524172,0.650446,-0.069988,0.802753,0.372862,0.000255,0.032971,-0.001283,0.048825,0.965054,-0.073681,0.000913,-0.020616,0.934266,0.040710,0.000371,-0.028209,0.942079,-0.557433,-0.491800,0.068124,0.665403,-0.340044,1.736293,0.113935,0.000268,-0.049604,0.020154,-0.005023,0.935743,-0.027515,-0.010959,0.019442,0.959106,0.077118,-0.009195,-0.014419,0.907756,-0.718293,0.779641,0.223302,-0.657224,0.822012,0.279941,-0.648204,0.879431,0.262772,-0.113618,0.772989,0.399282,-0.054231,0.873078,0.347185,-0.042113,0.762196,0.372119,-0.352433,1.708549,0.069313,-0.373191,1.727764,0.104796,-0.294504,1.772571,0.167703,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,-0.562454,0.758845,0.188473,-0.268846,-0.676991,0.826889,0.251944,0.000770,0.048675,-0.000659,0.053843,0.776910,0.006057,0.000377,-0.030025,0.858655,-0.054732,0.000282,-0.023818,0.793530,0.319965,-0.451221,-0.522284,0.649031,-0.071004,0.803725,0.376459,0.000237,0.032971,-0.001283,0.048825,0.948038,-0.073681,0.000913,-0.020616,0.928230,0.040710,0.000371,-0.028209,0.932375,-0.559180,-0.492473,0.066176,0.663634,-0.338820,1.736276,0.113453,0.000249,-0.049604,0.020154,-0.005023,0.933029,-0.027515,-0.010959,0.019442,0.960358,0.077118,-0.009195,-0.014419,0.905900,-0.720356,0.779776,0.219113,-0.660085,0.821719,0.276797,-0.650511,0.879189,0.259940,-0.114845,0.774065,0.402607,-0.055030,0.873991,0.350694,-0.043138,0.763122,0.376077,-0.351086,1.708490,0.068865,-0.371938,1.727821,0.104140,-0.293432,1.772524,0.167363,-0.213245,1.744377,0.256696,,,,,,,,,,,,,,,,,,,,,
71,0.591667,-0.568073,0.752031,0.202199,-0.266193,-0.679273,0.826047,0.248001,0.001548,0.048675,-0.000659,0.053843,0.767762,0.006057,0.000377,-0.030025,0.855280,-0.054732,0.000282,-0.023818,0.799147,0.321660,-0.455101,-0.520010,0.647308,-0.072155,0.804690,0.379948,0.000227,0.032971,-0.001283,0.048825,0.946917,-0.073681,0.000913,-0.020616,0.936407,0.040710,0.000371,-0.028209,0.938746,-0.560546,-0.493965,0.063888,0.661593,-0.337534,1.736246,0.112956,0.000256,-0.049604,0.020154,-0.005023,0.941164,-0.027515,-0.010959,0.019442,0.962995,0.077118,-0.009195,-0.014419,0.908977,-0.722272,0.779797,0.214798,-0.662668,0.819345,0.272063,-0.652866,0.878938,0.257185,-0.116269,0.775068,0.405764,-0.055929,0.874933,0.354125,-0.044264,0.764065,0.379955,-0.349536,1.708413,0.068323,-0.370648,1.727861,0.103448,-0.292415,1.772467,0.167103,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,-0.568841,0.755066,0.198204,-0.258865,-0.681611,0.826280,0.244324,0.001191,0.048675,-0.000659,0.053843,0.562666,0.006057,0.000377,-0.030025,0.701559,-0.054732,0.000282,-0.023818,0.842773,0.323548,-0.459069,-0.517485,0.645586,-0.073336,0.805643,0.383384,0.000241,0.032971,-0.001283,0.048825,0.935831,-0.073681,0.000913,-0.020616,0.933043,0.040710,0.000371,-0.028209,0.950394,-0.562213,-0.495168,0.061639,0.659489,-0.336352,1.736193,0.112436,0.000289,-0.049604,0.020154,-0.005023,0.932789,-0.027515,-0.010959,0.019442,0.951929,0.077118,-0.009195,-0.014419,0.898250,-0.724111,0.779987,0.210483,-0.665392,0.820241,0.268387,-0.655164,0.878728,0.254264,-0.117685,0.776053,0.408830,-0.056883,0.875830,0.357524,-0.045436,0.765042,0.383799,-0.348198,1.708303,0.067802,-0.369395,1.727867,0.102696,-0.291459,1.772416,0.166820,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,-0.570021,0.757690,0.194570,-0.251247,-0.683770,0.826159,0.240808,0.001228,0.048675,-0.000659,0.053843,0.546457,0.006057,0.000377,-0.030025,0.680159,-0.054732,0.000282,-0.023818,0.852073,0.325282,-0.462892,-0.515085,0.643903,-0.074602,0.806561,0.386721,0.000260,0.032971,-0.001283,0.048825,0.938168,-0.073681,0.000913,-0.020616,0.922940,0.040710,0.000371,-0.028209,0.943857,-0.563272,-0.496643,0.059771,0.657646,-0.335103,1.736136,0.111897,0.000251,-0.049604,0.020154,-0.005023,0.942253,-0.027515,-0.010959,0.019442,0.959954,0.077118,-0.009195,-0.014419,0.909272,-0.725738,0.780030,0.206173,-0.668068,0.819953,0.265054,-0.657342,0.878591,0.251368,-0.119207,0.777012,0.411823,-0.057912,0.876652,0.360827,-0.046684,0.766018,0.387511,-0.346680,1.708199,0.067224,-0.368135,1.727868,0.102006,-0.290490,1.772346,0.166468,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,-0.571357,0.759580,0.191521,-0.244763,-0.685834,0.826004,0.237449,0.001238,0.048675,-0.000659,0.053843,0.546457,0.006057,0.000377,-0.030025,0.680159,-0.054732,0.000282,-0.023818,0.852073,0.327093,-0.467061,-0.512486,0.642045,-0.075868,0.807488,0.390026,0.000266,0.032971,-0.001283,0.048825,0.938168,-0.073681,0.000913,-0.020616,0.922940,0.040710,0.000371,-0.028209,0.943857,-0.564759,-0.498301,0.057518,0.655313,-0.333896,1.736040,0.111307,0.000241,-0.049604,0.020154,-0.005023,0.942253,-0.027515,-0.010959,0.019442,0.959954,0.077118,-0.009195,-0.014419,0.909272,-0.727338,0.779926,0.202114,-0.670595,0.819715,0.261773,-0.659452,0.878431,0.248591,-0.120728,0.777989,0.414750,-0.058924,0.877511,0.364086,-0.047948,0.766960,0.391243,-0.345238,1.708039,0.066622,-0.366843,1.727821,0.101184,-0.289604,1.772265,0.166121,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,-0.572951,0.761209,0.188894,-0.237921,-0.687659,0.825662,0.234206,0.001639,0.048675,-0.000659,0.053843,0.547511,0.006057,0.000377,-0.030025,0.658521,-0.054732,0.000282,-0.023818,0.865204,0.329136,-0.470867,-0.510119,0.640103,-0.077208,0.808404,0.393176,0.000228,0.032971,-0.001283,0.048825,0.935294,-0.073681,0.000913,-0.020616,0.921138,0.040710,0.000371,-0.028209,0.944315,-0.560952,-0.500741,0.059608,0.656536,-0.332808,1.735805,0.110831,0.000388,-0.049604,0.020154,-0.005023,0.943854,-0.027515,-0.010959,0.019442,0.963366,0.077118,-0.009195,-0.014419,0.912261,-0.728681,0.780054,0.197916,-0.672850,0.818603,0.258964,-0.661457,0.878247,0.245763,-0.122333,0.778956,0.417504,-0.060039,0.878397,0.367255,-0.049248,0.767856,0.394769,-0.343754,1.707884,0.065972,-0.365933,1.727351,0.100758,-0.288733,1.772183,0.165767,,,,,,,,,,,,,,,,,,,,,,,,
76,0.633333,-0.569096,0.774757,0.163534,-0.221670,-0.689721,0.826474,0.232120,0.000355,0.048675,-0.000659,0.053843,0.515027,0.006057,0.000377,-0.030025,0.518856,-0.054732,0.000282,-0.023818,0.737054,0.330791,-0.474734,-0.507565,0.638422,-0.078508,0.809286,0.396215,0.000179,0.032971,-0.001283,0.048825,0.942200,-0.073681,0.000913,-0.020616,0.927096,0.040710,0.000371,-0.028209,0.960059,-0.563994,-0.502594,0.055975,0.652822,-0.331584,1.735716,0.110090,0.000351,-0.049604,0.020154,-0.005023,0.909929,-0.027515,-0.010959,0.019442,0.908132,0.077118,-0.009195,-0.014419,0.890647,-0.729935,0.780052,0.193888,-0.675679,0.820841,0.258664,-0.663549,0.878527,0.243808,-0.123884,0.779905,0.420192,-0.061135,0.879243,0.370241,-0.050502,0.768705,0.398213,-0.342283,1.707675,0.065270,-0.364564,1.727363,0.099644,-0.287896,1.772118,0.165365,,,,,,,,,,,,,,,,,,,,,,,,
77,0.641667,-0.573208,0.771259,0.169634,-0.218667,-0.691130,0.826020,0.228630,0.000479,0.048675,-0.000659,0.053843,0.905904,0.006057,0.000377,-0.030025,0.928993,-0.054732,0.000282,-0.023818,0.898534,0.332734,-0.479140,-0.504670,0.636413,-0.079914,0.810131,0.399125,0.000218,0.032971,-0.001283,0.048825,0.948698,-0.073681,0.000913,-0.020616,0.935546,0.040710,0.000371,-0.028209,0.981295,-0.566780,-0.504577,0.052588,0.649151,-0.330345,1.735619,0.109316,0.000342,-0.049604,0.020154,-0.005023,0.926404,-0.027515,-0.010959,0.019442,0.926564,0.077118,-0.009195,-0.014419,0.883726,-0.731050,0.779997,0.189866,-0.677137,0.819684,0.255011,-0.665201,0.878374,0.241015,-0.125576,0.780754,0.422707,-0.062244,0.880011,0.373098,-0.051915,0.769620,0.401570,-0.340689,1.707467,0.064545,-0.363291,1.727347,0.098523,-0.287045,1.772052,0.164891,,,,,,,,,,,,,,,,,,,,,,,,
78,0.650000,-0.570412,0.779169,0.155353,-0.208305,-0.692807,0.826285,0.225538,0.000374,0.048675,-0.000659,0.053843,0.870292,0.006057,0.000377,-0.030025,0.866112,-0.054732,0.000282,-0.023818,0.904058,0.334817,-0.483267,-0.501633,0.634598,-0.081300,0.810966,0.401967,0.000206,0.032971,-0.001283,0.048825,0.939811,-0.073681,0.000913,-0.020616,0.918229,0.040710,0.000371,-0.028209,0.978191,-0.570190,-0.506389,0.048621,0.645050,-0.329147,1.735510,0.108535,0.000380,-0.049604,0.020154,-0.005023,0.939149,-0.027515,-0.010959,0.019442,0.924365,0.077118,-0.009195,-0.014419,0.880115,-0.731927,0.780082,0.185949,-0.679656,0.820562,0.252507,-0.666839,0.878208,0.238159,-0.127177,0.781613,0.425130,-0.063439,0.880799,0.375911,-0.053278,0.770477,0.404859,-0.339208,1.707226,0.063829,-0.361982,1.727342,0.097338,-0.286238,1.771971,0.164450,,,,,,,,,,,,,,,,,,,,,,,,
79,0.658333,-0.572907,0.779742,0.156292,-0.198377,-0.693945,0.826177,0.221739,0.000258,0.048675,-0.000659,0.053843,0.918759,0.006057,0.000377,-0.030025,0.937486,-0.054732,0.000282,-0.023818,0.950532,0.336980,-0.487114,-0.498981,0.632600,-0.082730,0.811783,0.404715,0.000203,0.032971,-0.001283,0.048825,0.939585,-0.073681,0.000913,-0.020616,0.925212,0.040710,0.000371,-0.028209,0.982676,-0.571446,-0.508802,0.045664,0.642250,-0.327955,1.735389,0.107770,0.000373,-0.049604,0.020154,-0.005023,0.934414,-0.027515,-0.010959,0.019442,0.921041,0.077118,-0.009195,-0.014419,0.864561,-0.732615,0.780476,0.180672,-0.681024,0.820037,0.249197,-0.668195,0.878023,0.235347,-0.128834,0.782451,0.427452,-0.064655,0.881573,0.378691,-0.054696,0.771319,0.408003,-0.337655,1.707033,0.062982,-0.360693,1.727287,0.096302,-0.285501,1.771859,0.164043,,,,,,,,,,,,,,,,,,,,,,,,
80,0.666667,-0.573433,0.781659,0.151680,-0.192813,-0.695111,0.826127,0.218684,0.000341,0.048675,-0.000659,0.053843,0.902102,0.006057,0.000377,-0.030025,0.917942,-0.054732,0.000282,-0.023818,0.923915,0.339009,-0.491065,-0.496438,0.630458,-0.084150,0.812573,0.407330,0.000218,0.032971,-0.001283,0.048825,0.936316,-0.073681,0.000913,-0.020616,0.921007,0.040710,0.000371,-0.028209,0.979218,-0.573816,-0.510822,0.042505,0.638740,-0.326722,1.735237,0.107008,0.000358,-0.049604,0.020154,-0.005023,0.937978,-0.027515,-0.010959,0.019442,0.921252,0.077118,-0.009195,-0.014419,0.872048,-0.733219,0.780447,0.177097,-0.682582,0.820051,0.246357,-0.669533,0.877885,0.232596,-0.130476,0.783260,0.429639,-0.065809,0.882307,0.381331,-0.056157,0.772145,0.411020,-0.336076,1.706764,0.062245,-0.359377,1.727216,0.095240,-0.284700,1.771739,0.163553,,,,,,,,,,,,,,,,,,,,,,,,
81,0.675000,-0.574352,0.782608,0.148332,-0.188791,-0.696122,0.826047,0.215671,0.000315,0.048675,-0.000659,0.053843,0.906926,0.006057,0.000377,-0.030025,0.927069,-0.054732,0.000282,-0.023818,0.929689,0.340570,-0.494738,-0.493947,0.628700,-0.085612,0.813319,0.409811,0.000226,0.032971,-0.001283,0.048825,0.933218,-0.073681,0.000913,-0.020616,0.917644,0.040710,0.000371,-0.028209,0.979731,-0.575447,-0.513040,0.040047,0.635647,-0.325507,1.735067,0.106262,0.000356,-0.049604,0.020154,-0.005023,0.935869,-0.027515,-0.010959,0.019442,0.916685,0.077118,-0.009195,-0.014419,0.880360,-0.733754,0.780333,0.173711,-0.683900,0.819970,0.243473,-0.670710,0.877842,0.229827,-0.132161,0.784044,0.431769,-0.067045,0.882988,0.383781,-0.057623,0.772917,0.413882,-0.334531,1.706498,0.061526,-0.358048,1.727067,0.094210,-0.283933,1.771643,0.163059,,,,,,,,,,,,,,,,,,,,,,,,
82,0.683333,-0.575098,0.783543,0.145472,-0.184828,-0.696932,0.825895,0.212717,0.000243,0.048675,-0.000659,0.053843,0.906926,0.006057,0.000377,-0.030025,0.927069,-0.054732,0.000282,-0.023818,0.929689,0.341862,-0.498044,-0.491927,0.626969,-0.087034,0.814029,0.412164,0.000221,0.032971,-0.001283,0.048825,0.933218,-0.073681,0.000913,-0.020616,0.917644,0.040710,0.000371,-0.028209,0.979731,-0.576720,-0.515864,0.037000,0.632384,-0.324303,1.734898,0.105487,0.000354,-0.049604,0.020154,-0.005023,0.935869,-0.027515,-0.010959,0.019442,0.916685,0.077118,-0.009195,-0.014419,0.880360,-0.734060,0.780209,0.170518,-0.685096,0.819805,0.240438,-0.671646,0.877662,0.227187,-0.133779,0.784817,0.433797,-0.068242,0.883652,0.386118,-0.059076,0.773607,0.416578,-0.332865,1.706236,0.060689,-0.356785,1.726939,0.093127,-0.283244,1.771530,0.162660,,,,,,,,,,,,,,,,,,,,,,,,
83,0.691667,-0.575688,0.784634,0.142042,-0.180987,-0.697523,0.825734,0.209875,0.000280,0.048675,-0.000659,0.053843,0.939388,0.006057,0.000377,-0.030025,0.967426,-0.054732,0.000282,-0.023818,0.910729,0.343235,-0.500553,-0.488194,0.627139,-0.088721,0.814543,0.414416,0.000279,0.032971,-0.001283,0.048825,0.928989,-0.073681,0.000913,-0.020616,0.922073,0.040710,0.000371,-0.028209,0.983544,-0.578559,-0.518032,0.033874,0.629098,-0.323088,1.734716,0.104761,0.000366,-0.049604,0.020154,-0.005023,0.942752,-0.027515,-0.010959,0.019442,0.922289,0.077118,-0.009195,-0.014419,0.869183,-0.734260,0.779991,0.167254,-0.685924,0.819680,0.237838,-0.672389,0.877532,0.224528,-0.135395,0.785500,0.435752,-0.070232,0.883755,0.388340,-0.060533,0.774367,0.419156,-0.331288,1.705947,0.059943,-0.355485,1.726831,0.092114,-0.282476,1.771380,0.162243,,,,,,,,,,,,,,,,,,,,,,,,
84,0.700000,-0.576968,0.784830,0.139750,-0.177819,-0.697995,0.825613,0.207144,0.000269,0.048675,-0.000659,0.053843,0.922160,0.006057,0.000377,-0.030025,0.944518,-0.054732,0.000282,-0.023818,0.923168,0.344652,-0.503821,-0.485897,0.625526,-0.090179,0.815168,0.416498,0.000296,0.032971,-0.001283,0.048825,0.968371,-0.073681,0.000913,-0.020616,0.900816,0.040710,0.000371,-0.028209,0.921349,-0.580610,-0.520397,0.030616,0.625414,-0.321879,1.734558,0.104000,0.000396,-0.049604,0.020154,-0.005023,0.939197,-0.027515,-0.010959,0.019442,0.920548,0.077118,-0.009195,-0.014419,0.865416,-0.734239,0.779906,0.164297,-0.686655,0.819518,0.235138,-0.673101,0.877408,0.221983,-0.137031,0.786188,0.437497,-0.071519,0.884320,0.390409,-0.061985,0.774988,0.421589,-0.329600,1.705659,0.059182,-0.354269,1.726764,0.091074,-0.281763,1.771256,0.161752,,,,,,,,,,,,,,,,,,,,,,,,
85,0.708333,-0.577659,0.785370,0.137836,-0.174659,-0.698313,0.825452,0.204482,0.000247,0.048675,-0.000659,0.053843,0.925542,0.006057,0.000377,-0.030025,0.973221,-0.054732,0.000282,-0.023818,0.899473,0.345674,-0.506534,-0.484445,0.623896,-0.091559,0.815818,0.418497,0.000312,0.032971,-0.001283,0.048825,0.958355,-0.073681,0.000913,-0.020616,0.900078,0.040710,0.000371,-0.028209,0.919740,-0.583412,-0.522852,0.026281,0.620939,-0.320657,1.734375,0.103231,0.000474,-0.049604,0.020154,-0.005023,0.927491,-0.027515,-0.010959,0.019442,0.901053,0.077118,-0.009195,-0.014419,0.874242,-0.734229,0.779712,0.161350,-0.687220,0.819359,0.232464,-0.673493,0.877281,0.219627,-0.138564,0.786908,0.439211,-0.072678,0.884893,0.392430,-0.063435,0.775642,0.423853,-0.327913,1.705322,0.058415,-0.352996,1.726695,0.089912,-0.281059,1.771117,0.161378,-0.202166,1.691383,0.299902,,,,,,,,,,,,,,,,,,,,,
86,0.716667,-0.578432,0.785730,0.135256,-0.172484,-0.698461,0.825340,0.201937,0.000302,0.048675,-0.000659,0.053843,0.933552,0.006057,0.000377,-0.030025,0.965635,-0.054732,0.000282,-0.023818,0.915578,0.346262,-0.509175,-0.482725,0.622752,-0.092992,0.816357,0.420320,0.000320,0.032971,-0.001283,0.048825,0.956624,-0.073681,0.000913,-0.020616,0.891361,0.040710,0.000371,-0.028209,0.917905,-0.586795,-0.525543,0.021169,0.615653,-0.319352,1.734174,0.102416,0.000441,-0.049604,0.020154,-0.005023,0.911532,-0.027515,-0.010959,0.019442,0.878295,0.077118,-0.009195,-0.014419,0.854520,-0.734010,0.779542,0.158652,-0.687554,0.819285,0.230002,-0.673822,0.877190,0.217152,-0.140178,0.787507,0.440835,-0.073928,0.885370,0.394173,-0.064867,0.776189,0.425951,-0.326146,1.704978,0.057682,-0.351524,1.726604,0.088602,-0.280380,1.770949,0.160977,-0.201578,1.689533,0.296572,,,,,,,,,,,,,,,,,,,,,
87,0.725000,-0.579216,0.786104,0.133087,-0.169817,-0.698467,0.825180,0.199444,0.000262,0.048675,-0.000659,0.053843,0.924929,0.006057,0.000377,-0.030025,0.964662,-0.054732,0.000282,-0.023818,0.913963,0.347045,-0.511209,-0.481591,0.621527,-0.094334,0.816891,0.422007,0.000307,0.032971,-0.001283,0.048825,0.959090,-0.073681,0.000913,-0.020616,0.887099,0.040710,0.000371,-0.028209,0.923443,-0.582164,-0.529943,0.023333,0.616199,-0.317995,1.733782,0.101821,0.000439,-0.049604,0.020154,-0.005023,0.909996,-0.027515,-0.010959,0.019442,0.889219,0.077118,-0.009195,-0.014419,0.871275,-0.733685,0.779326,0.155904,-0.687754,0.819130,0.227589,-0.673964,0.877081,0.214833,-0.141565,0.788096,0.442287,-0.075117,0.885842,0.395882,-0.066320,0.776719,0.427856,-0.324311,1.704650,0.056885,-0.350007,1.725922,0.087997,-0.279666,1.770778,0.160590,,,,,,,,,,,,,,,,,,,,,,,,
