Format Version,1.1,Take Name,push position L,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.31.45.792 PM,Total Frames,3645,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
696,5.800000,0.284139,-0.432267,0.523023,-0.677390,-0.406352,0.747100,0.101011,0.000388,0.048675,-0.000659,0.053843,0.878452,0.006057,0.000377,-0.030025,0.908184,-0.054732,0.000282,-0.023818,0.922231,-0.473957,-0.448016,-0.398700,-0.644736,-0.783531,1.397203,0.025587,0.000689,0.032971,-0.001283,0.048825,0.830722,-0.073681,0.000913,-0.020616,0.910455,0.040710,0.000371,-0.028209,0.741952,-0.085570,0.815652,0.298583,0.488097,-0.638756,1.556184,0.197934,0.000653,-0.049604,0.020154,-0.005023,0.877092,-0.027515,-0.010959,0.019442,0.819201,0.077118,-0.009195,-0.014419,0.813773,,,,-0.355523,0.697013,0.112467,-0.431983,0.743439,0.085116,-0.431559,0.800856,0.105448,-0.726896,1.415241,0.025141,-0.823879,1.333825,0.038037,-0.799916,1.442491,0.013588,-0.625795,1.562024,0.249763,-0.605365,1.554300,0.210583,-0.685122,1.552230,0.133458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,5.808333,0.282769,-0.432638,0.522466,-0.678156,-0.407318,0.747116,0.101294,0.000406,0.048675,-0.000659,0.053843,0.878362,0.006057,0.000377,-0.030025,0.907182,-0.054732,0.000282,-0.023818,0.909782,-0.471776,-0.448192,-0.398688,-0.646220,-0.783741,1.397777,0.021897,0.000732,0.032971,-0.001283,0.048825,0.821967,-0.073681,0.000913,-0.020616,0.887164,0.040710,0.000371,-0.028209,0.741936,-0.086320,0.814565,0.299512,0.489210,-0.639585,1.556153,0.197759,0.000599,-0.049604,0.020154,-0.005023,0.887209,-0.027515,-0.010959,0.019442,0.828894,0.077118,-0.009195,-0.014419,0.835003,,,,-0.356485,0.697013,0.112666,-0.432959,0.743524,0.085345,-0.432517,0.800816,0.105868,-0.727175,1.415828,0.021538,-0.824025,1.334464,0.034501,-0.800112,1.442990,0.009658,-0.626812,1.561928,0.249615,-0.606247,1.554303,0.210493,-0.685705,1.552230,0.133180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,5.816667,0.282659,-0.432974,0.522196,-0.678195,-0.408250,0.747091,0.101586,0.000357,0.048675,-0.000659,0.053843,0.878362,0.006057,0.000377,-0.030025,0.907182,-0.054732,0.000282,-0.023818,0.909782,-0.470128,-0.448283,-0.398753,-0.647316,-0.784012,1.398322,0.017895,0.000666,0.032971,-0.001283,0.048825,0.821967,-0.073681,0.000913,-0.020616,0.887164,0.040710,0.000371,-0.028209,0.741936,-0.086854,0.813515,0.299741,0.490719,-0.640339,1.556136,0.197693,0.000624,-0.049604,0.020154,-0.005023,0.887209,-0.027515,-0.010959,0.019442,0.828894,0.077118,-0.009195,-0.014419,0.835003,,,,-0.357362,0.696964,0.112915,-0.433944,0.743522,0.085625,-0.433447,0.800790,0.106218,-0.727498,1.416422,0.017600,-0.824287,1.334977,0.030619,-0.800321,1.443527,0.005469,-0.627791,1.561882,0.249608,-0.606987,1.554284,0.210559,-0.686248,1.552246,0.132916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,5.825000,0.281712,-0.432893,0.522007,-0.678787,-0.409073,0.747002,0.101927,0.000374,0.048675,-0.000659,0.053843,0.896773,0.006057,0.000377,-0.030025,0.920201,-0.054732,0.000282,-0.023818,0.915492,-0.468495,-0.448378,-0.398810,-0.648399,-0.784302,1.398875,0.013686,0.000689,0.032971,-0.001283,0.048825,0.834235,-0.073681,0.000913,-0.020616,0.901210,0.040710,0.000371,-0.028209,0.765418,-0.087205,0.812789,0.299562,0.491967,-0.641085,1.556117,0.197594,0.000645,-0.049604,0.020154,-0.005023,0.888816,-0.027515,-0.010959,0.019442,0.822928,0.077118,-0.009195,-0.014419,0.820304,,,,-0.358234,0.696870,0.113229,-0.434694,0.743426,0.085938,-0.434300,0.800717,0.106612,-0.727814,1.417038,0.013453,-0.824555,1.335576,0.026513,-0.800613,1.443969,0.001098,-0.628669,1.561856,0.249544,-0.607793,1.554261,0.210577,-0.686802,1.552236,0.132669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,5.833333,0.280670,-0.432638,0.521861,-0.679492,-0.409778,0.746873,0.102283,0.000398,0.048675,-0.000659,0.053843,0.884329,0.006057,0.000377,-0.030025,0.913609,-0.054732,0.000282,-0.023818,0.921590,-0.465982,-0.448025,-0.399723,-0.649889,-0.784671,1.399378,0.009121,0.000617,0.032971,-0.001283,0.048825,0.837336,-0.073681,0.000913,-0.020616,0.886399,0.040710,0.000371,-0.028209,0.759282,-0.088583,0.811815,0.299713,0.493236,-0.641869,1.556040,0.197433,0.000680,-0.049604,0.020154,-0.005023,0.881862,-0.027515,-0.010959,0.019442,0.817455,0.077118,-0.009195,-0.014419,0.817233,,,,-0.358967,0.696739,0.113595,-0.435350,0.743324,0.086248,-0.435025,0.800565,0.107004,-0.728159,1.417677,0.009083,-0.824915,1.335959,0.022003,-0.801011,1.444457,-0.003720,-0.629625,1.561815,0.249438,-0.608659,1.554254,0.210560,-0.687336,1.552054,0.132306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,5.841667,0.280434,-0.431915,0.522172,-0.679811,-0.410431,0.746704,0.102635,0.000399,0.048675,-0.000659,0.053843,0.877577,0.006057,0.000377,-0.030025,0.907258,-0.054732,0.000282,-0.023818,0.916377,-0.461680,-0.446183,-0.403669,-0.651785,-0.785610,1.399798,0.004522,0.000568,0.032971,-0.001283,0.048825,0.844112,-0.073681,0.000913,-0.020616,0.921872,0.040710,0.000371,-0.028209,0.770942,-0.089448,0.810606,0.300760,0.494429,-0.642685,1.555986,0.197251,0.000628,-0.049604,0.020154,-0.005023,0.870043,-0.027515,-0.010959,0.019442,0.810982,0.077118,-0.009195,-0.014419,0.809336,,,,-0.359628,0.696581,0.114061,-0.435984,0.743150,0.086557,-0.435688,0.800388,0.107284,-0.730008,1.418269,0.005038,-0.825297,1.336344,0.017094,-0.801476,1.444828,-0.008572,-0.630704,1.561691,0.249245,-0.609447,1.554235,0.210502,-0.687907,1.552036,0.132027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,5.850000,0.279648,-0.430756,0.522807,-0.680381,-0.411053,0.746487,0.103009,0.000402,0.048675,-0.000659,0.053843,0.876692,0.006057,0.000377,-0.030025,0.905278,-0.054732,0.000282,-0.023818,0.916507,-0.459975,-0.443499,-0.407010,-0.652744,-0.786056,1.400212,-0.000436,0.000550,0.032971,-0.001283,0.048825,0.875668,-0.073681,0.000913,-0.020616,0.826034,0.040710,0.000371,-0.028209,0.886107,-0.089091,0.809917,0.300240,0.495937,-0.643424,1.556029,0.197124,0.000648,-0.049604,0.020154,-0.005023,0.885447,-0.027515,-0.010959,0.019442,0.801983,0.077118,-0.009195,-0.014419,0.826630,,,,-0.360311,0.696350,0.114613,-0.436536,0.742929,0.086858,-0.436319,0.800188,0.107554,-0.730311,1.418890,0.000612,-0.825805,1.336591,0.011654,-0.802033,1.445182,-0.013578,-0.631583,1.561697,0.249134,-0.610228,1.554217,0.210504,-0.688460,1.552176,0.131761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,5.858333,0.277582,-0.428852,0.523612,-0.681810,-0.411592,0.746267,0.103398,0.000377,0.048675,-0.000659,0.053843,0.886356,0.006057,0.000377,-0.030025,0.909499,-0.054732,0.000282,-0.023818,0.921599,-0.457610,-0.439923,-0.411196,-0.654201,-0.786615,1.400499,-0.005545,0.000462,0.032971,-0.001283,0.048825,0.900210,-0.073681,0.000913,-0.020616,0.873154,0.040710,0.000371,-0.028209,0.879862,-0.089759,0.809027,0.300137,0.497330,-0.644190,1.556020,0.196979,0.000627,-0.049604,0.020154,-0.005023,0.887144,-0.027515,-0.010959,0.019442,0.808389,0.077118,-0.009195,-0.014419,0.833910,,,,-0.360923,0.696083,0.115286,-0.436977,0.742742,0.087081,-0.436881,0.799982,0.107827,-0.730807,1.419443,-0.003811,-0.826425,1.336646,0.005945,-0.802614,1.445416,-0.018772,-0.632529,1.561694,0.249035,-0.611065,1.554219,0.210460,-0.688977,1.552151,0.131468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,5.866667,0.275435,-0.426808,0.524561,-0.683232,-0.412057,0.746060,0.103806,0.000373,0.048675,-0.000659,0.053843,0.886579,0.006057,0.000377,-0.030025,0.909862,-0.054732,0.000282,-0.023818,0.923718,-0.447753,-0.435425,-0.416185,-0.660842,-0.787335,1.400630,-0.011299,0.000455,0.032971,-0.001283,0.048825,0.903617,-0.073681,0.000913,-0.020616,0.887965,0.040710,0.000371,-0.028209,0.866937,-0.090388,0.808132,0.300147,0.498662,-0.644961,1.555996,0.196823,0.000596,-0.049604,0.020154,-0.005023,0.891623,-0.027515,-0.010959,0.019442,0.827072,0.077118,-0.009195,-0.014419,0.834397,,,,-0.361496,0.695839,0.115997,-0.437328,0.742557,0.087316,-0.437352,0.799791,0.108105,-0.731612,1.419945,-0.008410,-0.827106,1.336659,-0.000085,-0.803298,1.445285,-0.025403,-0.633475,1.561673,0.248974,-0.611901,1.554199,0.210354,-0.689514,1.552118,0.131151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,5.875000,0.273242,-0.424584,0.525701,-0.684621,-0.412480,0.745870,0.104235,0.000381,0.048675,-0.000659,0.053843,0.886579,0.006057,0.000377,-0.030025,0.909862,-0.054732,0.000282,-0.023818,0.923718,-0.443997,-0.431177,-0.421888,-0.662544,-0.788175,1.400684,-0.016844,0.000415,0.032971,-0.001283,0.048825,0.903617,-0.073681,0.000913,-0.020616,0.887965,0.040710,0.000371,-0.028209,0.866937,-0.090585,0.807578,0.299763,0.499755,-0.645741,1.555961,0.196487,0.000339,-0.049604,0.020154,-0.005023,0.891623,-0.027515,-0.010959,0.019442,0.827072,0.077118,-0.009195,-0.014419,0.834397,,,,-0.362058,0.695612,0.116759,-0.437625,0.742382,0.087565,-0.437766,0.799623,0.108378,-0.732673,1.420324,-0.013078,-0.827755,1.336463,-0.006366,-0.804101,1.445271,-0.031090,-0.634401,1.561675,0.248871,-0.612816,1.554118,0.209794,-0.690017,1.552089,0.130779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,5.883333,0.271246,-0.422672,0.526836,-0.685724,-0.412909,0.745659,0.104676,0.000380,0.048675,-0.000659,0.053843,0.881798,0.006057,0.000377,-0.030025,0.907942,-0.054732,0.000282,-0.023818,0.924525,-0.440351,-0.426984,-0.427611,-0.664022,-0.789117,1.400703,-0.022521,0.000339,0.032971,-0.001283,0.048825,0.917216,-0.073681,0.000913,-0.020616,0.886183,0.040710,0.000371,-0.028209,0.885199,-0.091181,0.806612,0.299628,0.501284,-0.646459,1.555935,0.196311,0.000363,-0.049604,0.020154,-0.005023,0.935144,-0.027515,-0.010959,0.019442,0.931604,0.077118,-0.009195,-0.014419,0.879132,,,,-0.362626,0.695357,0.117499,-0.437957,0.742185,0.087838,-0.438154,0.799445,0.108690,-0.733822,1.420680,-0.017891,-0.828504,1.336178,-0.012775,-0.805028,1.445255,-0.036899,-0.635310,1.561646,0.248739,-0.613584,1.554096,0.209759,-0.690494,1.552061,0.130418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,5.891667,0.269189,-0.420852,0.527794,-0.686917,-0.413335,0.745488,0.105100,0.000378,0.048675,-0.000659,0.053843,0.878171,0.006057,0.000377,-0.030025,0.910104,-0.054732,0.000282,-0.023818,0.926663,-0.437838,-0.422363,-0.434137,-0.664404,-0.790115,1.400554,-0.028354,0.000355,0.032971,-0.001283,0.048825,0.934426,-0.073681,0.000913,-0.020616,0.904237,0.040710,0.000371,-0.028209,0.907394,-0.091737,0.805624,0.299368,0.502925,-0.647163,1.555915,0.196131,0.000339,-0.049604,0.020154,-0.005023,0.930043,-0.027515,-0.010959,0.019442,0.925651,0.077118,-0.009195,-0.014419,0.872386,,,,-0.363163,0.695131,0.118201,-0.438292,0.742059,0.088103,-0.438559,0.799282,0.108995,-0.735001,1.420903,-0.022821,-0.829247,1.335762,-0.019565,-0.806102,1.445001,-0.042677,-0.636193,1.561629,0.248626,-0.614401,1.554075,0.209683,-0.690905,1.552041,0.130069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,5.900000,0.266576,-0.418648,0.528843,-0.688473,-0.413777,0.745320,0.105578,0.000369,0.048675,-0.000659,0.053843,0.881694,0.006057,0.000377,-0.030025,0.910821,-0.054732,0.000282,-0.023818,0.924122,-0.435286,-0.418488,-0.440209,-0.664538,-0.791136,1.400345,-0.034310,0.000317,0.032971,-0.001283,0.048825,0.943784,-0.073681,0.000913,-0.020616,0.894026,0.040710,0.000371,-0.028209,0.896305,-0.093909,0.803873,0.300962,0.504372,-0.647898,1.555752,0.195812,0.000329,-0.049604,0.020154,-0.005023,0.928117,-0.027515,-0.010959,0.019442,0.936321,0.077118,-0.009195,-0.014419,0.880944,,,,-0.363735,0.694905,0.119008,-0.438624,0.741939,0.088376,-0.438979,0.799124,0.109347,-0.736257,1.421048,-0.027979,-0.829950,1.335226,-0.026340,-0.807205,1.444765,-0.048612,-0.637279,1.561415,0.248236,-0.615132,1.554041,0.209606,-0.691287,1.551801,0.129590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,5.908333,0.264528,-0.416818,0.529569,-0.689815,-0.414217,0.745166,0.106096,0.000382,0.048675,-0.000659,0.053843,0.879959,0.006057,0.000377,-0.030025,0.912134,-0.054732,0.000282,-0.023818,0.921724,-0.434170,-0.415185,-0.445711,-0.663672,-0.792168,1.400046,-0.040392,0.000316,0.032971,-0.001283,0.048825,0.953418,-0.073681,0.000913,-0.020616,0.897478,0.040710,0.000371,-0.028209,0.911797,-0.094168,0.803416,0.299244,0.506072,-0.648541,1.555773,0.195635,0.000345,-0.049604,0.020154,-0.005023,0.932915,-0.027515,-0.010959,0.019442,0.930188,0.077118,-0.009195,-0.014419,0.877836,,,,-0.364287,0.694734,0.119782,-0.438953,0.741800,0.088736,-0.439420,0.798973,0.109766,-0.737500,1.421036,-0.033407,-0.830645,1.334644,-0.033230,-0.808360,1.444465,-0.054543,-0.638078,1.561552,0.248196,-0.615845,1.554015,0.209492,-0.691712,1.551751,0.129199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,5.916667,0.262803,-0.414908,0.530092,-0.691223,-0.414671,0.745054,0.106647,0.000390,0.048675,-0.000659,0.053843,0.874565,0.006057,0.000377,-0.030025,0.908921,-0.054732,0.000282,-0.023818,0.923876,-0.433766,-0.412507,-0.450143,-0.662613,-0.793149,1.399719,-0.046592,0.000332,0.032971,-0.001283,0.048825,0.960150,-0.073681,0.000913,-0.020616,0.887788,0.040710,0.000371,-0.028209,0.903195,-0.094525,0.802510,0.298603,0.507818,-0.649188,1.555732,0.195397,0.000359,-0.049604,0.020154,-0.005023,0.928805,-0.027515,-0.010959,0.019442,0.929695,0.077118,-0.009195,-0.014419,0.872010,,,,-0.364821,0.694633,0.120586,-0.439281,0.741678,0.089149,-0.439921,0.798860,0.110202,-0.738621,1.420960,-0.039100,-0.831376,1.334122,-0.040129,-0.809454,1.444081,-0.060551,-0.638920,1.561529,0.248014,-0.616558,1.553951,0.209386,-0.692096,1.551715,0.128771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5.925000,0.261616,-0.413264,0.530453,-0.692380,-0.415135,0.744960,0.107240,0.000406,0.048675,-0.000659,0.053843,0.870916,0.006057,0.000377,-0.030025,0.903249,-0.054732,0.000282,-0.023818,0.921185,-0.433977,-0.411611,-0.452520,-0.661412,-0.794057,1.399379,-0.052887,0.000301,0.032971,-0.001283,0.048825,0.971405,-0.073681,0.000913,-0.020616,0.897306,0.040710,0.000371,-0.028209,0.905520,-0.095100,0.801445,0.298470,0.509469,-0.649854,1.555678,0.195166,0.000343,-0.049604,0.020154,-0.005023,0.925767,-0.027515,-0.010959,0.019442,0.944076,0.077118,-0.009195,-0.014419,0.872643,,,,-0.365330,0.694564,0.121394,-0.439642,0.741580,0.089641,-0.440443,0.798745,0.110680,-0.739597,1.420804,-0.045199,-0.832114,1.333613,-0.046774,-0.810466,1.443721,-0.066690,-0.639770,1.561471,0.247881,-0.617334,1.553895,0.209246,-0.692468,1.551667,0.128352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,5.933333,0.260450,-0.411833,0.531206,-0.693094,-0.415590,0.744916,0.107821,0.000421,0.048675,-0.000659,0.053843,0.864990,0.006057,0.000377,-0.030025,0.899035,-0.054732,0.000282,-0.023818,0.920517,-0.434267,-0.410478,-0.454859,-0.660321,-0.794985,1.398954,-0.059312,0.000347,0.032971,-0.001283,0.048825,0.955410,-0.073681,0.000913,-0.020616,0.878496,0.040710,0.000371,-0.028209,0.906095,-0.095409,0.799969,0.297693,0.512177,-0.650497,1.555795,0.195241,0.000650,-0.049604,0.020154,-0.005023,0.885372,-0.027515,-0.010959,0.019442,0.827941,0.077118,-0.009195,-0.014419,0.799261,,,,-0.365886,0.694503,0.122185,-0.440007,0.741539,0.090130,-0.440890,0.798716,0.111145,-0.740655,1.420443,-0.051401,-0.832811,1.333089,-0.053565,-0.811490,1.443343,-0.072972,-0.640761,1.561558,0.247818,-0.617862,1.553981,0.209849,-0.692889,1.551847,0.128042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5.941667,0.258126,-0.410364,0.531567,-0.694557,-0.416057,0.744894,0.108422,0.000411,0.048675,-0.000659,0.053843,0.864990,0.006057,0.000377,-0.030025,0.899035,-0.054732,0.000282,-0.023818,0.920517,-0.433623,-0.410984,-0.455350,-0.660091,-0.795793,1.398602,-0.065930,0.000325,0.032971,-0.001283,0.048825,0.955410,-0.073681,0.000913,-0.020616,0.878496,0.040710,0.000371,-0.028209,0.906095,-0.096008,0.799142,0.297057,0.513724,-0.651144,1.555755,0.194957,0.000608,-0.049604,0.020154,-0.005023,0.885372,-0.027515,-0.010959,0.019442,0.827941,0.077118,-0.009195,-0.014419,0.799261,,,,-0.366426,0.694452,0.122984,-0.440402,0.741563,0.090559,-0.441352,0.798678,0.111719,-0.741479,1.420226,-0.058027,-0.833528,1.332658,-0.060146,-0.812375,1.442930,-0.079619,-0.641633,1.561562,0.247577,-0.618545,1.553931,0.209655,-0.693274,1.551771,0.127624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,5.950000,0.256056,-0.408979,0.531932,-0.695859,-0.416503,0.744910,0.109084,0.000384,0.048675,-0.000659,0.053843,0.869369,0.006057,0.000377,-0.030025,0.904511,-0.054732,0.000282,-0.023818,0.917781,-0.433971,-0.409168,-0.452369,-0.663033,-0.796913,1.398423,-0.072831,0.000482,0.032971,-0.001283,0.048825,0.963701,-0.073681,0.000913,-0.020616,0.886974,0.040710,0.000371,-0.028209,0.905362,-0.096604,0.798204,0.296599,0.515332,-0.651797,1.555700,0.194656,0.000628,-0.049604,0.020154,-0.005023,0.896820,-0.027515,-0.010959,0.019442,0.840694,0.077118,-0.009195,-0.014419,0.806776,,,,-0.366942,0.694445,0.123838,-0.440792,0.741597,0.091052,-0.441788,0.798698,0.112359,-0.742213,1.419881,-0.064897,-0.835473,1.332919,-0.067013,-0.813096,1.442446,-0.086589,-0.642456,1.561528,0.247331,-0.619300,1.553878,0.209482,-0.693655,1.551692,0.127133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,5.958333,0.254468,-0.407614,0.532687,-0.696664,-0.416935,0.744940,0.109819,0.000363,0.048675,-0.000659,0.053843,0.874531,0.006057,0.000377,-0.030025,0.915296,-0.054732,0.000282,-0.023818,0.921972,-0.434609,-0.410260,-0.458112,-0.657978,-0.797258,1.397614,-0.079986,0.000222,0.032971,-0.001283,0.048825,0.963331,-0.073681,0.000913,-0.020616,0.825006,0.040710,0.000371,-0.028209,0.849887,-0.097618,0.796842,0.296428,0.517343,-0.652482,1.555652,0.194406,0.000651,-0.049604,0.020154,-0.005023,0.887082,-0.027515,-0.010959,0.019442,0.839628,0.077118,-0.009195,-0.014419,0.802063,,,,-0.367456,0.694405,0.124785,-0.441158,0.741682,0.091672,-0.442199,0.798739,0.112999,-0.742952,1.419601,-0.071933,-0.834915,1.331260,-0.074627,-0.813915,1.441982,-0.093401,-0.643424,1.561493,0.247137,-0.620047,1.553848,0.209411,-0.694000,1.551615,0.126644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,5.966667,0.253414,-0.406339,0.533474,-0.697192,-0.417359,0.745004,0.110571,0.000355,0.048675,-0.000659,0.053843,0.886597,0.006057,0.000377,-0.030025,0.918867,-0.054732,0.000282,-0.023818,0.921999,-0.431322,-0.416368,-0.451559,-0.660827,-0.797928,1.397462,-0.086452,0.000382,0.032971,-0.001283,0.048825,0.966290,-0.073681,0.000913,-0.020616,0.917560,0.040710,0.000371,-0.028209,0.949873,-0.098650,0.795388,0.296462,0.519361,-0.653231,1.555580,0.194093,0.000613,-0.049604,0.020154,-0.005023,0.884253,-0.027515,-0.010959,0.019442,0.835348,0.077118,-0.009195,-0.014419,0.792502,,,,-0.367966,0.694415,0.125730,-0.441502,0.741775,0.092350,-0.442616,0.798828,0.113629,-0.743590,1.419275,-0.079236,-0.835581,1.331632,-0.079629,-0.814618,1.441486,-0.100492,-0.644482,1.561411,0.246823,-0.620861,1.553798,0.209283,-0.694365,1.551532,0.126163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,5.975000,0.251073,-0.404708,0.534037,-0.698555,-0.417736,0.745106,0.111334,0.000345,0.048675,-0.000659,0.053843,0.892217,0.006057,0.000377,-0.030025,0.921535,-0.054732,0.000282,-0.023818,0.927145,-0.427987,-0.418903,-0.449481,-0.662808,-0.798662,1.397142,-0.093387,0.000397,0.032971,-0.001283,0.048825,0.951394,-0.073681,0.000913,-0.020616,0.857463,0.040710,0.000371,-0.028209,0.893548,-0.099219,0.794378,0.295771,0.521190,-0.653895,1.555521,0.193808,0.000629,-0.049604,0.020154,-0.005023,0.888397,-0.027515,-0.010959,0.019442,0.833752,0.077118,-0.009195,-0.014419,0.806085,,,,-0.368456,0.694477,0.126713,-0.441780,0.741905,0.092945,-0.442979,0.798942,0.114342,-0.744381,1.418991,-0.086417,-0.836229,1.331362,-0.085866,-0.815373,1.441091,-0.107882,-0.645358,1.561384,0.246584,-0.621613,1.553729,0.209144,-0.694733,1.551450,0.125683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
