Format Version,1.1,Take Name,zoomm in 1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.36.50.391 PM,Total Frames,3763,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2_1,Rigid Body 2_1,Rigid Body 2_1,Rigid Body 2_1,Rigid Body 2_2,Rigid Body 2_2,Rigid Body 2_2,Rigid Body 2_2,Rigid Body 2_3,Rigid Body 2_3,Rigid Body 2_3,Rigid Body 2_3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3_1,Rigid Body 3_1,Rigid Body 3_1,Rigid Body 3_1,Rigid Body 3_2,Rigid Body 3_2,Rigid Body 3_2,Rigid Body 3_2,Rigid Body 3_3,Rigid Body 3_3,Rigid Body 3_3,Rigid Body 3_3,Marker_4327,Marker_4327,Marker_4327,Marker_4377,Marker_4377,Marker_4377,Marker_6155,Marker_6155,Marker_6155,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 2_1,Rigid Body 2_1,Rigid Body 2_1,Rigid Body 2_2,Rigid Body 2_2,Rigid Body 2_2,Rigid Body 2_3,Rigid Body 2_3,Rigid Body 2_3,Rigid Body 3_1,Rigid Body 3_1,Rigid Body 3_1,Rigid Body 3_2,Rigid Body 3_2,Rigid Body 3_2,Rigid Body 3_3,Rigid Body 3_3,Rigid Body 3_3,Marker_6407,Marker_6407,Marker_6407,Marker_6421,Marker_6421,Marker_6421,Marker_6425,Marker_6425,Marker_6425,Marker_62783,Marker_62783,Marker_62783,Marker_62787,Marker_62787,Marker_62787,Marker_6543,Marker_6543,Marker_6543,Marker_6559,Marker_6559,Marker_6559,Marker_6560,Marker_6560,Marker_6560,Marker_6571,Marker_6571,Marker_6571,Marker_6557,Marker_6557,Marker_6557,Marker_6524,Marker_6524,Marker_6524,Marker_3382,Marker_3382,Marker_3382,Marker_6613,Marker_6613,Marker_6613,Marker_6614,Marker_6614,Marker_6614,Marker_6629,Marker_6629,Marker_6629,Marker_6628,Marker_6628,Marker_6628,Marker_6623,Marker_6623,Marker_6623,Marker_6595,Marker_6595,Marker_6595,Marker_62781,Marker_62781,Marker_62781,Marker_6693,Marker_6693,Marker_6693,Marker_6701,Marker_6701,Marker_6701,Marker_6742,Marker_6742,Marker_6742,Marker_6756,Marker_6756,Marker_6756,Marker_62805,Marker_62805,Marker_62805,Marker_62784,Marker_62784,Marker_62784,Marker_62790,Marker_62790,Marker_62790,Marker_6788,Marker_6788,Marker_6788,Marker_6799,Marker_6799,Marker_6799,Marker_6803,Marker_6803,Marker_6803,Marker_6835,Marker_6835,Marker_6835,Marker_6916,Marker_6916,Marker_6916,Marker_6931,Marker_6931,Marker_6931,Marker_6932,Marker_6932,Marker_6932,Marker_6943,Marker_6943,Marker_6943,Marker_7012,Marker_7012,Marker_7012,Marker_7049,Marker_7049,Marker_7049,Marker_7052,Marker_7052,Marker_7052,Marker_7034,Marker_7034,Marker_7034,Marker_7063,Marker_7063,Marker_7063,Marker_7102,Marker_7102,Marker_7102,Marker_7163,Marker_7163,Marker_7163,Marker_7196,Marker_7196,Marker_7196,Marker_7211,Marker_7211,Marker_7211
,,"BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","BF3C7BB9E98811E63CBDA4E606E08B82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","38490E3AEF0C11E63CBDA4E606E08C82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","D922B33AFAB611E63CBDA4E606E08D82","8392B20CF49E35701000010E7","8392B20CF49E35701000010E7","8392B20CF49E35701000010E7","8392B20CF49E3570100001119","8392B20CF49E3570100001119","8392B20CF49E3570100001119","8392B20CF49E357010000180B","8392B20CF49E357010000180B","8392B20CF49E357010000180B","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573200000001","8392B20CF49E3573200000001","8392B20CF49E3573200000001","8392B20CF49E3573200000002","8392B20CF49E3573200000002","8392B20CF49E3573200000002","8392B20CF49E3573200000003","8392B20CF49E3573200000003","8392B20CF49E3573200000003","8392B20CF49E3573300000001","8392B20CF49E3573300000001","8392B20CF49E3573300000001","8392B20CF49E3573300000002","8392B20CF49E3573300000002","8392B20CF49E3573300000002","8392B20CF49E3573300000003","8392B20CF49E3573300000003","8392B20CF49E3573300000003","8392B20CF49E3570100001907","8392B20CF49E3570100001907","8392B20CF49E3570100001907","8392B20CF49E3570100001915","8392B20CF49E3570100001915","8392B20CF49E3570100001915","8392B20CF49E3570100001919","8392B20CF49E3570100001919","8392B20CF49E3570100001919","8392B20CF49E3570F53F","8392B20CF49E3570F53F","8392B20CF49E3570F53F","8392B20CF49E3570F543","8392B20CF49E3570F543","8392B20CF49E3570F543","8392B20CF49E357010000198F","8392B20CF49E357010000198F","8392B20CF49E357010000198F","8392B20CF49E357010000199F","8392B20CF49E357010000199F","8392B20CF49E357010000199F","8392B20CF49E35701000019A0","8392B20CF49E35701000019A0","8392B20CF49E35701000019A0","8392B20CF49E35701000019AB","8392B20CF49E35701000019AB","8392B20CF49E35701000019AB","8392B20CF49E357010000199D","8392B20CF49E357010000199D","8392B20CF49E357010000199D","8392B20CF49E357010000197C","8392B20CF49E357010000197C","8392B20CF49E357010000197C","8392B20CF49E3570100000D36","8392B20CF49E3570100000D36","8392B20CF49E3570100000D36","8392B20CF49E35701000019D5","8392B20CF49E35701000019D5","8392B20CF49E35701000019D5","8392B20CF49E35701000019D6","8392B20CF49E35701000019D6","8392B20CF49E35701000019D6","8392B20CF49E35701000019E5","8392B20CF49E35701000019E5","8392B20CF49E35701000019E5","8392B20CF49E35701000019E4","8392B20CF49E35701000019E4","8392B20CF49E35701000019E4","8392B20CF49E35701000019DF","8392B20CF49E35701000019DF","8392B20CF49E35701000019DF","8392B20CF49E35701000019C3","8392B20CF49E35701000019C3","8392B20CF49E35701000019C3","8392B20CF49E3570F53D","8392B20CF49E3570F53D","8392B20CF49E3570F53D","8392B20CF49E3570100001A25","8392B20CF49E3570100001A25","8392B20CF49E3570100001A25","8392B20CF49E3570100001A2D","8392B20CF49E3570100001A2D","8392B20CF49E3570100001A2D","8392B20CF49E3570100001A56","8392B20CF49E3570100001A56","8392B20CF49E3570100001A56","8392B20CF49E3570100001A64","8392B20CF49E3570100001A64","8392B20CF49E3570100001A64","8392B20CF49E3570F555","8392B20CF49E3570F555","8392B20CF49E3570F555","8392B20CF49E3570F540","8392B20CF49E3570F540","8392B20CF49E3570F540","8392B20CF49E3570F546","8392B20CF49E3570F546","8392B20CF49E3570F546","8392B20CF49E3570100001A84","8392B20CF49E3570100001A84","8392B20CF49E3570100001A84","8392B20CF49E3570100001A8F","8392B20CF49E3570100001A8F","8392B20CF49E3570100001A8F","8392B20CF49E3570100001A93","8392B20CF49E3570100001A93","8392B20CF49E3570100001A93","8392B20CF49E3570100001AB3","8392B20CF49E3570100001AB3","8392B20CF49E3570100001AB3","8392B20CF49E3570100001B04","8392B20CF49E3570100001B04","8392B20CF49E3570100001B04","8392B20CF49E3570100001B13","8392B20CF49E3570100001B13","8392B20CF49E3570100001B13","8392B20CF49E3570100001B14","8392B20CF49E3570100001B14","8392B20CF49E3570100001B14","8392B20CF49E3570100001B1F","8392B20CF49E3570100001B1F","8392B20CF49E3570100001B1F","8392B20CF49E3570100001B64","8392B20CF49E3570100001B64","8392B20CF49E3570100001B64","8392B20CF49E3570100001B89","8392B20CF49E3570100001B89","8392B20CF49E3570100001B89","8392B20CF49E3570100001B8C","8392B20CF49E3570100001B8C","8392B20CF49E3570100001B8C","8392B20CF49E3570100001B7A","8392B20CF49E3570100001B7A","8392B20CF49E3570100001B7A","8392B20CF49E3570100001B97","8392B20CF49E3570100001B97","8392B20CF49E3570100001B97","8392B20CF49E3570100001BBE","8392B20CF49E3570100001BBE","8392B20CF49E3570100001BBE","8392B20CF49E3570100001BFB","8392B20CF49E3570100001BFB","8392B20CF49E3570100001BFB","8392B20CF49E3570100001C1C","8392B20CF49E3570100001C1C","8392B20CF49E3570100001C1C","8392B20CF49E3570100001C2B","8392B20CF49E3570100001C2B","8392B20CF49E3570100001C2B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker (m),Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker (m),Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker (m),Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.193676,-0.775777,0.595429,-0.078252,-0.711434,1.123175,-0.348924,0.000387,0.048675,-0.000659,0.053843,0.912051,0.006057,0.000377,-0.030025,0.915432,-0.054732,0.000282,-0.023818,0.882421,-0.272745,-0.783705,-0.551020,0.088280,-0.713094,1.144167,0.508310,0.000186,0.032971,-0.001283,0.048825,0.973835,-0.073681,0.000913,-0.020616,0.955653,0.040710,0.000371,-0.028209,0.931358,0.133074,0.946376,0.262039,-0.134163,-0.541319,1.554849,0.061399,0.000426,-0.049604,0.020154,-0.005023,0.903177,-0.027515,-0.010959,0.019442,0.883422,0.077118,-0.009195,-0.014419,0.893844,-0.522834,1.551063,0.031025,-0.654497,1.101237,0.484566,-0.751292,1.132019,0.536978,-0.761854,1.081867,-0.380385,-0.713407,1.153036,-0.342998,-0.659049,1.134623,-0.323392,-0.733486,1.199248,0.503382,-0.654497,1.101237,0.484566,-0.751292,1.132019,0.536978,-0.487682,1.559895,0.058952,-0.522834,1.551063,0.031025,-0.613441,1.553588,0.094214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.008333,-0.193909,-0.775741,0.595387,-0.078362,-0.711423,1.123216,-0.348951,0.000380,0.048675,-0.000659,0.053843,0.912051,0.006057,0.000377,-0.030025,0.915432,-0.054732,0.000282,-0.023818,0.882421,-0.272892,-0.783931,-0.550589,0.088512,-0.713031,1.144298,0.508451,0.000183,0.032971,-0.001283,0.048825,0.973835,-0.073681,0.000913,-0.020616,0.955653,0.040710,0.000371,-0.028209,0.931358,0.133824,0.945930,0.262985,-0.134705,-0.541366,1.554809,0.061420,0.000467,-0.049604,0.020154,-0.005023,0.903177,-0.027515,-0.010959,0.019442,0.883422,0.077118,-0.009195,-0.014419,0.893844,-0.522911,1.551071,0.031096,-0.654434,1.101366,0.484694,-0.751219,1.132171,0.537163,-0.761848,1.081915,-0.380442,-0.713383,1.153077,-0.343023,-0.659048,1.134658,-0.323394,-0.733432,1.199360,0.503491,-0.654434,1.101366,0.484694,-0.751219,1.132171,0.537163,-0.487667,1.559770,0.058836,-0.522911,1.551071,0.031096,-0.613527,1.553585,0.094332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.016667,-0.194093,-0.775682,0.595388,-0.078479,-0.711414,1.123267,-0.348981,0.000369,0.048675,-0.000659,0.053843,0.915956,0.006057,0.000377,-0.030025,0.916042,-0.054732,0.000282,-0.023818,0.882810,-0.273021,-0.784098,-0.550254,0.088720,-0.712977,1.144411,0.508576,0.000195,0.032971,-0.001283,0.048825,0.971702,-0.073681,0.000913,-0.020616,0.957496,0.040710,0.000371,-0.028209,0.933635,0.133827,0.945933,0.262897,-0.134856,-0.541441,1.554813,0.061494,0.000464,-0.049604,0.020154,-0.005023,0.892215,-0.027515,-0.010959,0.019442,0.887606,0.077118,-0.009195,-0.014419,0.870217,-0.522997,1.551074,0.031169,-0.654399,1.101474,0.484816,-0.751131,1.132291,0.537311,-0.761836,1.081968,-0.380491,-0.713375,1.153131,-0.343057,-0.659039,1.134702,-0.323399,-0.733395,1.199468,0.503595,-0.654399,1.101474,0.484816,-0.751131,1.132291,0.537311,-0.487741,1.559779,0.058890,-0.522997,1.551074,0.031169,-0.613591,1.553586,0.094426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.025000,-0.194387,-0.775502,0.595508,-0.078621,-0.711406,1.123318,-0.349012,0.000370,0.048675,-0.000659,0.053843,0.918296,0.006057,0.000377,-0.030025,0.918402,-0.054732,0.000282,-0.023818,0.886231,-0.273065,-0.784179,-0.550094,0.088860,-0.712915,1.144528,0.508703,0.000188,0.032971,-0.001283,0.048825,0.970869,-0.073681,0.000913,-0.020616,0.953242,0.040710,0.000371,-0.028209,0.929520,0.133836,0.945943,0.262856,-0.134858,-0.541529,1.554819,0.061574,0.000480,-0.049604,0.020154,-0.005023,0.892410,-0.027515,-0.010959,0.019442,0.888762,0.077118,-0.009195,-0.014419,0.870940,-0.523087,1.551076,0.031241,-0.654332,1.101592,0.484932,-0.751063,1.132411,0.537458,-0.761827,1.082025,-0.380533,-0.713357,1.153186,-0.343101,-0.659043,1.134744,-0.323407,-0.733342,1.199582,0.503714,-0.654332,1.101592,0.484932,-0.751063,1.132411,0.537458,-0.487820,1.559786,0.058972,-0.523087,1.551076,0.031241,-0.613687,1.553595,0.094511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033333,-0.194599,-0.775445,0.595494,-0.078759,-0.711392,1.123372,-0.349041,0.000365,0.048675,-0.000659,0.053843,0.920397,0.006057,0.000377,-0.030025,0.919110,-0.054732,0.000282,-0.023818,0.886813,-0.273055,-0.784228,-0.550027,0.088871,-0.712864,1.144630,0.508826,0.000194,0.032971,-0.001283,0.048825,0.971118,-0.073681,0.000913,-0.020616,0.954125,0.040710,0.000371,-0.028209,0.929184,0.133768,0.945942,0.262864,-0.134913,-0.541622,1.554820,0.061653,0.000472,-0.049604,0.020154,-0.005023,0.889897,-0.027515,-0.010959,0.019442,0.887058,0.077118,-0.009195,-0.014419,0.868713,-0.523182,1.551082,0.031325,-0.654283,1.101694,0.485062,-0.751003,1.132516,0.537579,-0.761810,1.082083,-0.380586,-0.713340,1.153241,-0.343131,-0.659037,1.134792,-0.323409,-0.733299,1.199681,0.503832,-0.654283,1.101694,0.485062,-0.751003,1.132516,0.537579,-0.487917,1.559795,0.059045,-0.523182,1.551082,0.031325,-0.613775,1.553583,0.094593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.041667,-0.194907,-0.775387,0.595460,-0.078831,-0.711389,1.123436,-0.349065,0.000358,0.048675,-0.000659,0.053843,0.922684,0.006057,0.000377,-0.030025,0.920789,-0.054732,0.000282,-0.023818,0.887653,-0.273077,-0.784305,-0.549911,0.088842,-0.712803,1.144736,0.508960,0.000207,0.032971,-0.001283,0.048825,0.970034,-0.073681,0.000913,-0.020616,0.949937,0.040710,0.000371,-0.028209,0.924847,0.133746,0.945913,0.262949,-0.134977,-0.541717,1.554821,0.061712,0.000475,-0.049604,0.020154,-0.005023,0.887920,-0.027515,-0.010959,0.019442,0.886190,0.077118,-0.009195,-0.014419,0.869889,-0.523287,1.551089,0.031378,-0.654234,1.101793,0.485214,-0.750927,1.132628,0.537709,-0.761810,1.082163,-0.380638,-0.713325,1.153312,-0.343155,-0.659041,1.134833,-0.323408,-0.733242,1.199788,0.503952,-0.654234,1.101793,0.485214,-0.750927,1.132628,0.537709,-0.488006,1.559801,0.059105,-0.523287,1.551089,0.031378,-0.613862,1.553574,0.094656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.050000,-0.195184,-0.775276,0.595492,-0.078998,-0.711386,1.123502,-0.349092,0.000354,0.048675,-0.000659,0.053843,0.923490,0.006057,0.000377,-0.030025,0.921646,-0.054732,0.000282,-0.023818,0.889363,-0.273122,-0.784411,-0.549721,0.088942,-0.712736,1.144836,0.509097,0.000210,0.032971,-0.001283,0.048825,0.967987,-0.073681,0.000913,-0.020616,0.948343,0.040710,0.000371,-0.028209,0.926016,0.133649,0.945892,0.263029,-0.135063,-0.541815,1.554826,0.061785,0.000486,-0.049604,0.020154,-0.005023,0.882843,-0.027515,-0.010959,0.019442,0.886001,0.077118,-0.009195,-0.014419,0.866961,-0.523396,1.551105,0.031461,-0.654170,1.101901,0.485347,-0.750858,1.132733,0.537867,-0.761802,1.082236,-0.380688,-0.713320,1.153379,-0.343190,-0.659046,1.134890,-0.323404,-0.733174,1.199877,0.504071,-0.654170,1.101901,0.485347,-0.750858,1.132733,0.537867,-0.488085,1.559817,0.059164,-0.523396,1.551105,0.031461,-0.613967,1.553556,0.094733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.195424,-0.775160,0.595557,-0.079048,-0.711387,1.123570,-0.349127,0.000352,0.048675,-0.000659,0.053843,0.925917,0.006057,0.000377,-0.030025,0.922480,-0.054732,0.000282,-0.023818,0.887848,-0.273220,-0.784476,-0.549552,0.089113,-0.712676,1.144923,0.509232,0.000211,0.032971,-0.001283,0.048825,0.967708,-0.073681,0.000913,-0.020616,0.948595,0.040710,0.000371,-0.028209,0.925247,0.133605,0.945872,0.263107,-0.135098,-0.541918,1.554834,0.061852,0.000494,-0.049604,0.020154,-0.005023,0.880381,-0.027515,-0.010959,0.019442,0.883452,0.077118,-0.009195,-0.014419,0.865522,-0.523503,1.551118,0.031519,-0.654116,1.101985,0.485467,-0.750782,1.132826,0.538020,-0.761810,1.082309,-0.380734,-0.713304,1.153457,-0.343227,-0.659057,1.134945,-0.323426,-0.733124,1.199960,0.504203,-0.654116,1.101985,0.485467,-0.750782,1.132826,0.538020,-0.488185,1.559831,0.059237,-0.523503,1.551118,0.031519,-0.614072,1.553552,0.094804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
