Format Version,1.1,Take Name,zoom out 2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.36.01.318 PM,Total Frames,2626,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
74,0.616667,-0.083685,0.659771,-0.705554,-0.244731,-0.921526,1.061373,-0.008107,0.000133,0.048675,-0.000659,0.053843,0.953532,0.006057,0.000377,-0.030025,0.976125,-0.054732,0.000282,-0.023818,0.970487,0.142574,0.787970,0.598659,-0.019572,-0.816969,1.066158,0.326809,0.000166,0.032971,-0.001283,0.048825,0.986782,-0.073681,0.000913,-0.020616,0.945421,0.040710,0.000371,-0.028209,0.943151,-0.164979,-0.915143,-0.258704,0.261471,-0.633768,1.553415,0.046023,0.000474,-0.049604,0.020154,-0.005023,0.900520,-0.027515,-0.010959,0.019442,0.861809,0.077118,-0.009195,-0.014419,0.882284,-0.623989,1.550756,0.011613,-0.749158,1.031964,0.318686,-0.974523,1.020419,0.020216,-0.920739,1.091974,-0.009265,-0.869318,1.071725,-0.035271,-0.842123,1.118842,0.318470,-0.749158,1.031964,0.318686,-0.859622,1.047667,0.343272,-0.582676,1.558744,0.029716,-0.623989,1.550756,0.011613,-0.694643,1.550742,0.096724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,-0.083301,0.659880,-0.705724,-0.244076,-0.921547,1.061373,-0.007994,0.000123,0.048675,-0.000659,0.053843,0.958571,0.006057,0.000377,-0.030025,0.976736,-0.054732,0.000282,-0.023818,0.972370,0.142763,0.787779,0.598881,-0.019129,-0.816878,1.066335,0.326911,0.000159,0.032971,-0.001283,0.048825,0.988514,-0.073681,0.000913,-0.020616,0.945432,0.040710,0.000371,-0.028209,0.946850,-0.164862,-0.915042,-0.258747,0.261857,-0.633680,1.553429,0.046332,0.000485,-0.049604,0.020154,-0.005023,0.900609,-0.027515,-0.010959,0.019442,0.858819,0.077118,-0.009195,-0.014419,0.876991,-0.623912,1.550785,0.011901,-0.749094,1.032090,0.318807,-0.974556,1.020404,0.020251,-0.920773,1.091971,-0.009155,-0.869314,1.071742,-0.035076,-0.841972,1.119050,0.318577,-0.749094,1.032090,0.318807,-0.859566,1.047864,0.343348,-0.582607,1.558782,0.029993,-0.623912,1.550785,0.011901,-0.694528,1.550718,0.097087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.633333,-0.082846,0.660047,-0.705873,-0.243348,-0.921576,1.061385,-0.007869,0.000116,0.048675,-0.000659,0.053843,0.958571,0.006057,0.000377,-0.030025,0.976736,-0.054732,0.000282,-0.023818,0.972370,0.143109,0.787581,0.599070,-0.018748,-0.816784,1.066516,0.326998,0.000150,0.032971,-0.001283,0.048825,0.988514,-0.073681,0.000913,-0.020616,0.945432,0.040710,0.000371,-0.028209,0.946850,-0.164757,-0.914921,-0.258857,0.262235,-0.633599,1.553440,0.046614,0.000500,-0.049604,0.020154,-0.005023,0.900609,-0.027515,-0.010959,0.019442,0.858819,0.077118,-0.009195,-0.014419,0.876991,-0.623861,1.550811,0.012157,-0.749035,1.032204,0.318895,-0.974609,1.020400,0.020285,-0.920815,1.091974,-0.009030,-0.869305,1.071781,-0.034862,-0.841815,1.119270,0.318677,-0.749035,1.032204,0.318895,-0.859500,1.048073,0.343421,-0.582529,1.558818,0.030255,-0.623861,1.550811,0.012157,-0.694412,1.550690,0.097414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.641667,-0.082405,0.660235,-0.705921,-0.242847,-0.921603,1.061404,-0.007722,0.000122,0.048675,-0.000659,0.053843,0.961890,0.006057,0.000377,-0.030025,0.977999,-0.054732,0.000282,-0.023818,0.972739,0.143295,0.787569,0.599055,-0.018315,-0.816699,1.066699,0.327076,0.000146,0.032971,-0.001283,0.048825,0.991463,-0.073681,0.000913,-0.020616,0.945951,0.040710,0.000371,-0.028209,0.949995,-0.164558,-0.914908,-0.258790,0.262471,-0.633518,1.553453,0.046921,0.000515,-0.049604,0.020154,-0.005023,0.896564,-0.027515,-0.010959,0.019442,0.853636,0.077118,-0.009195,-0.014419,0.874807,-0.623782,1.550829,0.012438,-0.748975,1.032339,0.319007,-0.974672,1.020408,0.020356,-0.920839,1.091997,-0.008883,-0.869300,1.071808,-0.034640,-0.841670,1.119471,0.318733,-0.748975,1.032339,0.319007,-0.859452,1.048285,0.343489,-0.582460,1.558858,0.030550,-0.623782,1.550829,0.012438,-0.694318,1.550668,0.097756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.650000,-0.082124,0.660451,-0.705905,-0.242402,-0.921634,1.061431,-0.007557,0.000121,0.048675,-0.000659,0.053843,0.960707,0.006057,0.000377,-0.030025,0.975641,-0.054732,0.000282,-0.023818,0.971798,0.143457,0.787664,0.598907,-0.017786,-0.816604,1.066879,0.327159,0.000145,0.032971,-0.001283,0.048825,0.991472,-0.073681,0.000913,-0.020616,0.945583,0.040710,0.000371,-0.028209,0.953759,-0.164834,-0.914677,-0.259371,0.262531,-0.633444,1.553453,0.047366,0.000350,-0.049604,0.020154,-0.005023,0.895709,-0.027515,-0.010959,0.019442,0.848920,0.077118,-0.009195,-0.014419,0.869385,-0.623719,1.550889,0.013153,-0.748901,1.032452,0.319148,-0.974729,1.020417,0.020456,-0.920881,1.092018,-0.008705,-0.869292,1.071856,-0.034420,-0.841531,1.119668,0.318776,-0.748901,1.032452,0.319148,-0.859378,1.048515,0.343553,-0.582395,1.558814,0.030848,-0.623719,1.550889,0.013153,-0.694220,1.550657,0.098097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.658333,-0.081758,0.660672,-0.705868,-0.242029,-0.921663,1.061468,-0.007371,0.000123,0.048675,-0.000659,0.053843,0.961292,0.006057,0.000377,-0.030025,0.976422,-0.054732,0.000282,-0.023818,0.969767,0.143800,0.787810,0.598641,-0.017474,-0.816504,1.067051,0.327235,0.000164,0.032971,-0.001283,0.048825,0.986003,-0.073681,0.000913,-0.020616,0.944534,0.040710,0.000371,-0.028209,0.946716,-0.164589,-0.914665,-0.259512,0.262589,-0.633353,1.553463,0.047732,0.000341,-0.049604,0.020154,-0.005023,0.921175,-0.027515,-0.010959,0.019442,0.910072,0.077118,-0.009195,-0.014419,0.912834,-0.623630,1.550915,0.013510,-0.748833,1.032560,0.319249,-0.974789,1.020452,0.020572,-0.920902,1.092044,-0.008514,-0.869300,1.071906,-0.034169,-0.841391,1.119841,0.318821,-0.748833,1.032560,0.319249,-0.859285,1.048752,0.343634,-0.582312,1.558851,0.031231,-0.623630,1.550915,0.013510,-0.694120,1.550622,0.098454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.666667,-0.082492,0.661241,-0.705981,-0.239887,-0.921833,1.061707,-0.007051,0.000298,0.048675,-0.000659,0.053843,0.979573,0.006057,0.000377,-0.030025,0.895952,-0.054732,0.000282,-0.023818,0.900904,0.143937,0.787870,0.598543,-0.016998,-0.816426,1.067203,0.327337,0.000175,0.032971,-0.001283,0.048825,0.982261,-0.073681,0.000913,-0.020616,0.942602,0.040710,0.000371,-0.028209,0.943564,-0.164393,-0.914617,-0.259722,0.262669,-0.633256,1.553468,0.048099,0.000353,-0.049604,0.020154,-0.005023,0.918120,-0.027515,-0.010959,0.019442,0.904677,0.077118,-0.009195,-0.014419,0.912386,-0.623542,1.550936,0.013852,-0.748780,1.032659,0.319402,-0.974840,1.020499,0.020717,-0.920929,1.092076,-0.008277,-0.869719,1.072545,-0.033597,-0.841269,1.119998,0.318892,-0.748780,1.032659,0.319402,-0.859228,1.048951,0.343716,-0.582210,1.558882,0.031620,-0.623542,1.550936,0.013852,-0.694016,1.550584,0.098823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.675000,-0.082333,0.661420,-0.705891,-0.239714,-0.921854,1.061764,-0.006825,0.000283,0.048675,-0.000659,0.053843,0.982361,0.006057,0.000377,-0.030025,0.900708,-0.054732,0.000282,-0.023818,0.904392,0.144063,0.787838,0.598568,-0.016524,-0.816362,1.067332,0.327452,0.000190,0.032971,-0.001283,0.048825,0.977936,-0.073681,0.000913,-0.020616,0.939673,0.040710,0.000371,-0.028209,0.939811,-0.164158,-0.914596,-0.259859,0.262753,-0.633159,1.553479,0.048475,0.000363,-0.049604,0.020154,-0.005023,0.914818,-0.027515,-0.010959,0.019442,0.902505,0.077118,-0.009195,-0.014419,0.910451,-0.623449,1.550964,0.014224,-0.748744,1.032738,0.319560,-0.974876,1.020553,0.020901,-0.920961,1.092129,-0.008035,-0.869717,1.072608,-0.033345,-0.841158,1.120135,0.318992,-0.748744,1.032738,0.319560,-0.859184,1.049123,0.343803,-0.582107,1.558921,0.031998,-0.623449,1.550964,0.014224,-0.693923,1.550550,0.099199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.683333,-0.082210,0.661501,-0.705857,-0.239633,-0.921885,1.061825,-0.006559,0.000274,0.048675,-0.000659,0.053843,0.983984,0.006057,0.000377,-0.030025,0.902793,-0.054732,0.000282,-0.023818,0.907596,0.144061,0.787804,0.598622,-0.016218,-0.816293,1.067435,0.327590,0.000187,0.032971,-0.001283,0.048825,0.977853,-0.073681,0.000913,-0.020616,0.940717,0.040710,0.000371,-0.028209,0.941212,-0.163402,-0.914864,-0.259418,0.262727,-0.633050,1.553516,0.048875,0.000378,-0.049604,0.020154,-0.005023,0.912260,-0.027515,-0.010959,0.019442,0.895170,0.077118,-0.009195,-0.014419,0.908818,-0.623328,1.550994,0.014593,-0.748680,1.032818,0.319730,-0.974921,1.020614,0.021146,-0.920994,1.092190,-0.007762,-0.869730,1.072667,-0.033066,-0.841062,1.120245,0.319120,-0.748680,1.032818,0.319730,-0.859136,1.049241,0.343921,-0.581999,1.559039,0.032443,-0.623328,1.550994,0.014593,-0.693825,1.550515,0.099583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.691667,-0.082274,0.661824,-0.705533,-0.239675,-0.921908,1.061917,-0.006255,0.000251,0.048675,-0.000659,0.053843,0.983984,0.006057,0.000377,-0.030025,0.902793,-0.054732,0.000282,-0.023818,0.907596,0.144192,0.787711,0.598722,-0.015917,-0.816252,1.067520,0.327751,0.000188,0.032971,-0.001283,0.048825,0.977853,-0.073681,0.000913,-0.020616,0.940717,0.040710,0.000371,-0.028209,0.941212,-0.163137,-0.914889,-0.259434,0.262791,-0.632940,1.553533,0.049287,0.000378,-0.049604,0.020154,-0.005023,0.912260,-0.027515,-0.010959,0.019442,0.895170,0.077118,-0.009195,-0.014419,0.908818,-0.623202,1.551024,0.014999,-0.748655,1.032863,0.319908,-0.974958,1.020690,0.021419,-0.921026,1.092285,-0.007424,-0.869732,1.072774,-0.032765,-0.840988,1.120345,0.319282,-0.748655,1.032863,0.319908,-0.859110,1.049353,0.344062,-0.581901,1.559084,0.032859,-0.623202,1.551024,0.014999,-0.693718,1.550492,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.700000,-0.082302,0.662100,-0.705260,-0.239704,-0.921923,1.062022,-0.005918,0.000246,0.048675,-0.000659,0.053843,0.987992,0.006057,0.000377,-0.030025,0.907797,-0.054732,0.000282,-0.023818,0.915997,0.144170,0.787565,0.598925,-0.015641,-0.816233,1.067560,0.327925,0.000191,0.032971,-0.001283,0.048825,0.977311,-0.073681,0.000913,-0.020616,0.941117,0.040710,0.000371,-0.028209,0.940560,-0.162979,-0.914834,-0.259561,0.262954,-0.632829,1.553547,0.049705,0.000383,-0.049604,0.020154,-0.005023,0.914996,-0.027515,-0.010959,0.019442,0.894827,0.077118,-0.009195,-0.014419,0.906469,-0.623090,1.551054,0.015412,-0.748651,1.032882,0.320104,-0.974988,1.020774,0.021729,-0.921041,1.092406,-0.007061,-0.869729,1.072882,-0.032426,-0.840948,1.120403,0.319464,-0.748651,1.032882,0.320104,-0.859097,1.049395,0.344206,-0.581797,1.559118,0.033263,-0.623090,1.551054,0.015412,-0.693603,1.550467,0.100434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.708333,-0.083816,0.665258,-0.701244,-0.242205,-0.921942,1.062048,-0.005412,0.000242,0.048675,-0.000659,0.053843,0.986145,0.006057,0.000377,-0.030025,0.908873,-0.054732,0.000282,-0.023818,0.920441,0.144077,0.787484,0.599059,-0.015478,-0.816230,1.067577,0.328105,0.000196,0.032971,-0.001283,0.048825,0.978361,-0.073681,0.000913,-0.020616,0.939006,0.040710,0.000371,-0.028209,0.939469,-0.162828,-0.914790,-0.259664,0.263098,-0.632722,1.553566,0.050117,0.000381,-0.049604,0.020154,-0.005023,0.914967,-0.027515,-0.010959,0.019442,0.894301,0.077118,-0.009195,-0.014419,0.903539,-0.622981,1.551092,0.015846,-0.748654,1.032897,0.320304,-0.974990,1.020874,0.022033,-0.921099,1.092259,-0.006173,-0.869730,1.072994,-0.032100,-0.840937,1.120425,0.319648,-0.748654,1.032897,0.320304,-0.859097,1.049409,0.344363,-0.581691,1.559155,0.033647,-0.622981,1.551092,0.015846,-0.693497,1.550451,0.100855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.716667,-0.082583,0.662851,-0.704420,-0.240003,-0.921931,1.062249,-0.005225,0.000230,0.048675,-0.000659,0.053843,0.962408,0.006057,0.000377,-0.030025,0.909936,-0.054732,0.000282,-0.023818,0.946287,0.144242,0.787550,0.598932,-0.015498,-0.816247,1.067577,0.328320,0.000212,0.032971,-0.001283,0.048825,0.977889,-0.073681,0.000913,-0.020616,0.936848,0.040710,0.000371,-0.028209,0.938129,-0.162658,-0.914822,-0.259646,0.263110,-0.632589,1.553592,0.050530,0.000380,-0.049604,0.020154,-0.005023,0.914841,-0.027515,-0.010959,0.019442,0.898053,0.077118,-0.009195,-0.014419,0.901624,-0.622851,1.551119,0.016240,-0.748700,1.032887,0.320514,-0.975001,1.020964,0.022357,-0.921058,1.092662,-0.006288,-0.869725,1.073119,-0.031749,-0.840939,1.120428,0.319853,-0.748700,1.032887,0.320514,-0.859103,1.049416,0.344594,-0.581563,1.559200,0.034082,-0.622851,1.551119,0.016240,-0.693356,1.550455,0.101262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.725000,-0.082700,0.662952,-0.704245,-0.240196,-0.921941,1.062373,-0.004832,0.000242,0.048675,-0.000659,0.053843,0.977681,0.006057,0.000377,-0.030025,0.914092,-0.054732,0.000282,-0.023818,0.926416,0.144084,0.787528,0.599001,-0.015416,-0.816268,1.067563,0.328527,0.000210,0.032971,-0.001283,0.048825,0.977778,-0.073681,0.000913,-0.020616,0.929589,0.040710,0.000371,-0.028209,0.934826,-0.162369,-0.914826,-0.259658,0.263263,-0.632450,1.553608,0.050935,0.000376,-0.049604,0.020154,-0.005023,0.915368,-0.027515,-0.010959,0.019442,0.894834,0.077118,-0.009195,-0.014419,0.907884,-0.622726,1.551147,0.016637,-0.748716,1.032881,0.320741,-0.975018,1.021075,0.022760,-0.921060,1.092807,-0.005884,-0.869736,1.073235,-0.031375,-0.840967,1.120419,0.320057,-0.748716,1.032881,0.320741,-0.859120,1.049389,0.344784,-0.581428,1.559253,0.034494,-0.622726,1.551147,0.016637,-0.693199,1.550425,0.101668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.733333,-0.082533,0.662898,-0.704382,-0.240003,-0.921942,1.062508,-0.004404,0.000241,0.048675,-0.000659,0.053843,0.979316,0.006057,0.000377,-0.030025,0.912737,-0.054732,0.000282,-0.023818,0.926850,0.144195,0.787575,0.598909,-0.015521,-0.816316,1.067533,0.328745,0.000205,0.032971,-0.001283,0.048825,0.979972,-0.073681,0.000913,-0.020616,0.929855,0.040710,0.000371,-0.028209,0.936578,-0.162252,-0.914746,-0.259941,0.263332,-0.632312,1.553625,0.051361,0.000389,-0.049604,0.020154,-0.005023,0.912565,-0.027515,-0.010959,0.019442,0.887771,0.077118,-0.009195,-0.014419,0.907878,-0.622600,1.551181,0.017026,-0.748769,1.032848,0.320943,-0.975023,1.021213,0.023172,-0.921061,1.092944,-0.005467,-0.869733,1.073365,-0.030922,-0.841015,1.120395,0.320270,-0.748769,1.032848,0.320943,-0.859165,1.049356,0.345020,-0.581288,1.559288,0.034950,-0.622600,1.551181,0.017026,-0.693050,1.550407,0.102097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.741667,-0.082546,0.663232,-0.704014,-0.240154,-0.921937,1.062646,-0.003954,0.000216,0.048675,-0.000659,0.053843,0.985866,0.006057,0.000377,-0.030025,0.921710,-0.054732,0.000282,-0.023818,0.930368,0.144009,0.787608,0.598912,-0.015484,-0.816375,1.067509,0.328967,0.000211,0.032971,-0.001283,0.048825,0.979255,-0.073681,0.000913,-0.020616,0.926405,0.040710,0.000371,-0.028209,0.936464,-0.160914,-0.916037,-0.256588,0.262954,-0.632096,1.553555,0.051862,0.000351,-0.049604,0.020154,-0.005023,0.935846,-0.027515,-0.010959,0.019442,0.903584,0.077118,-0.009195,-0.014419,0.897431,-0.622240,1.550961,0.017594,-0.748826,1.032847,0.321186,-0.975005,1.021364,0.023576,-0.921067,1.093084,-0.004977,-0.869733,1.073489,-0.030464,-0.841077,1.120366,0.320481,-0.748826,1.032847,0.321186,-0.859223,1.049314,0.345233,-0.581150,1.559324,0.035405,-0.622240,1.550961,0.017594,-0.692903,1.550380,0.102583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.750000,-0.082711,0.663477,-0.703604,-0.240624,-0.921944,1.062806,-0.003455,0.000210,0.048675,-0.000659,0.053843,0.988325,0.006057,0.000377,-0.030025,0.929971,-0.054732,0.000282,-0.023818,0.923843,0.143936,0.787516,0.599052,-0.015416,-0.816466,1.067481,0.329162,0.000206,0.032971,-0.001283,0.048825,0.981584,-0.073681,0.000913,-0.020616,0.924720,0.040710,0.000371,-0.028209,0.939187,-0.160905,-0.915924,-0.256688,0.263255,-0.631946,1.553568,0.052332,0.000364,-0.049604,0.020154,-0.005023,0.937451,-0.027515,-0.010959,0.019442,0.900695,0.077118,-0.009195,-0.014419,0.889081,-0.622085,1.550987,0.018044,-0.748922,1.032826,0.321387,-0.974993,1.021560,0.024067,-0.921071,1.093219,-0.004443,-0.869767,1.073636,-0.029991,-0.841158,1.120348,0.320683,-0.748922,1.032826,0.321387,-0.859321,1.049266,0.345418,-0.581021,1.559344,0.035845,-0.622085,1.550987,0.018044,-0.692738,1.550370,0.103107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.758333,-0.083166,0.663625,-0.703198,-0.241241,-0.921958,1.062981,-0.002934,0.000210,0.048675,-0.000659,0.053843,0.988325,0.006057,0.000377,-0.030025,0.929971,-0.054732,0.000282,-0.023818,0.923843,0.143953,0.787519,0.599045,-0.015409,-0.816590,1.067470,0.329359,0.000204,0.032971,-0.001283,0.048825,0.981584,-0.073681,0.000913,-0.020616,0.924720,0.040710,0.000371,-0.028209,0.939187,-0.162036,-0.914463,-0.260300,0.264094,-0.631893,1.553663,0.052732,0.000436,-0.049604,0.020154,-0.005023,0.937451,-0.027515,-0.010959,0.019442,0.900695,0.077118,-0.009195,-0.014419,0.889081,-0.622209,1.551259,0.018317,-0.749046,1.032821,0.321581,-0.974974,1.021752,0.024623,-0.921086,1.093386,-0.003889,-0.869814,1.073806,-0.029537,-0.841270,1.120335,0.320877,-0.749046,1.032821,0.321581,-0.859456,1.049255,0.345619,-0.580894,1.559373,0.036284,-0.622209,1.551259,0.018317,-0.692579,1.550355,0.103581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.766667,-0.083459,0.663793,-0.702815,-0.241795,-0.921989,1.063208,-0.002355,0.000210,0.048675,-0.000659,0.053843,0.986627,0.006057,0.000377,-0.030025,0.932552,-0.054732,0.000282,-0.023818,0.923096,0.143863,0.787336,0.599311,-0.015249,-0.816779,1.067463,0.329512,0.000187,0.032971,-0.001283,0.048825,0.980710,-0.073681,0.000913,-0.020616,0.924512,0.040710,0.000371,-0.028209,0.941432,-0.161871,-0.914406,-0.260457,0.264238,-0.631748,1.553677,0.053190,0.000464,-0.049604,0.020154,-0.005023,0.907441,-0.027515,-0.010959,0.019442,0.872774,0.077118,-0.009195,-0.014419,0.892832,-0.622070,1.551286,0.018731,-0.749218,1.032809,0.321739,-0.974993,1.021989,0.025226,-0.921107,1.093622,-0.003283,-0.869868,1.074013,-0.029008,-0.841449,1.120335,0.321051,-0.749218,1.032809,0.321739,-0.859673,1.049244,0.345747,-0.580749,1.559411,0.036757,-0.622070,1.551286,0.018731,-0.692431,1.550331,0.104066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.775000,-0.083703,0.664082,-0.702261,-0.242525,-0.922026,1.063463,-0.001778,0.000202,0.048675,-0.000659,0.053843,0.985024,0.006057,0.000377,-0.030025,0.933891,-0.054732,0.000282,-0.023818,0.923621,0.143707,0.786913,0.599910,-0.014977,-0.817040,1.067464,0.329634,0.000170,0.032971,-0.001283,0.048825,0.982764,-0.073681,0.000913,-0.020616,0.930674,0.040710,0.000371,-0.028209,0.946619,-0.161777,-0.914198,-0.261213,0.264268,-0.631612,1.553711,0.053757,0.000351,-0.049604,0.020154,-0.005023,0.902705,-0.027515,-0.010959,0.019442,0.862943,0.077118,-0.009195,-0.014419,0.886079,-0.621935,1.551391,0.019486,-0.749465,1.032801,0.321863,-0.975038,1.022266,0.025824,-0.921119,1.093877,-0.002670,-0.869919,1.074245,-0.028489,-0.841695,1.120354,0.321228,-0.749465,1.032801,0.321863,-0.859963,1.049235,0.345814,-0.580613,1.559445,0.037240,-0.621935,1.551391,0.019486,-0.692289,1.550297,0.104541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.783333,-0.084058,0.664467,-0.701611,-0.243229,-0.922097,1.063746,-0.001149,0.000190,0.048675,-0.000659,0.053843,0.986145,0.006057,0.000377,-0.030025,0.939013,-0.054732,0.000282,-0.023818,0.932033,0.143626,0.786574,0.600381,-0.014677,-0.817385,1.067499,0.329703,0.000156,0.032971,-0.001283,0.048825,0.984791,-0.073681,0.000913,-0.020616,0.943833,0.040710,0.000371,-0.028209,0.954432,-0.162127,-0.913927,-0.261572,0.264637,-0.631463,1.553662,0.054096,0.000507,-0.049604,0.020154,-0.005023,0.897864,-0.027515,-0.010959,0.019442,0.853560,0.077118,-0.009195,-0.014419,0.868070,-0.621784,1.551341,0.019596,-0.749794,1.032820,0.321936,-0.975107,1.022557,0.026464,-0.921179,1.094168,-0.001991,-0.870004,1.074511,-0.027922,-0.842016,1.120398,0.321338,-0.749794,1.032820,0.321936,-0.860347,1.049280,0.345835,-0.580467,1.559382,0.037630,-0.621784,1.551341,0.019596,-0.692143,1.550260,0.105047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.791667,-0.084293,0.664585,-0.701168,-0.244099,-0.922159,1.064100,-0.000494,0.000172,0.048675,-0.000659,0.053843,0.991090,0.006057,0.000377,-0.030025,0.942903,-0.054732,0.000282,-0.023818,0.936718,0.143442,0.785986,0.601210,-0.014004,-0.817834,1.067580,0.329721,0.000160,0.032971,-0.001283,0.048825,0.985204,-0.073681,0.000913,-0.020616,0.940439,0.040710,0.000371,-0.028209,0.954492,-0.162064,-0.913854,-0.261677,0.264825,-0.631294,1.553682,0.054570,0.000543,-0.049604,0.020154,-0.005023,0.892068,-0.027515,-0.010959,0.019442,0.840786,0.077118,-0.009195,-0.014419,0.860090,-0.621630,1.551367,0.020011,-0.750267,1.032872,0.321993,-0.975183,1.022945,0.027174,-0.921209,1.094530,-0.001314,-0.870084,1.074826,-0.027342,-0.842407,1.120518,0.321412,-0.750267,1.032872,0.321993,-0.860830,1.049349,0.345759,-0.580299,1.559418,0.038118,-0.621630,1.551367,0.020011,-0.691961,1.550257,0.105561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
